0,Sentiment
acuerdo violencia trae ma violencia impunidad tambien trae ma violencia ademas morena conformado politico militantes partido tachas,1
amlo,3
amlo claudia,3
lit claudia quiere hacer mismo amlo,3
amlo,3
dado caso seria claudia pues morena existen politico pertenecieron pri puedes investigar,1
mainez quitarle votos claudia asi xoxhilt ma oportunidad,1
morena mejor opcion xochitl,3
prefiero claudia maynez callo bien buenas propuestas conozco,4
mainez titere morena,1
mismo q sheinbaum solo q cubierto jaj,3
basicamente claudia dijo presidente seguiria siendo amlo,3
egresado itam claro espero gane claudia,3
economia cayo segun jaja ultimo datos fmi ponen mexico economia numero nivel global solo gobierno amlo mexico avanzo puestos jajaja,1
trata seguir plan andres manuel,3
asi amlo continuar empezamos transformar,3
efectivamente puede ser ma amlo lover please,1
excacto baso toda frases amlo usa titere,1
largue morena presidencia,1
claudia maynez ma realistas con propuestas pri puede prometer final cumple,3
si sabes salio maynez sheinbaum verdad,1
aparte si pan bueno dicen narco precidente amlo felipe calderon garcia luna si senalados pruebas narcos,1
igual morena promete promete solo da largas despues culpar pri,1
claudia quiere darles dinero pais evitar migracion mexico cree va pagar,1
estan morena pri asi queridisimo amlo,1
verdad xochitl maynez estan tan listos verdad claudia sheibon ganaria,1
mainez quitarle votos claudia asi xoxhilt ma oportunidad,1
mainez quitarle votos claudia asi xoxhilt ma oportunidad,1
si mayoria usan servicios persona mayores ademas sirve tener historial clinico si insumos atenderte claudia ma realista,3
iba x claudia dijeron realmente excelente x c gusto ma maynez,3
violencia sigue pena nieto amlo hecho,1
maynez va penanieto pena apoya layda morena,1
ver claudia partidista nadie verdad propuso cosas ma tangibles realistas parte estaria bien siguiera morena mucha gente dice amlo,3
claudia propuestas realistas realizables,4
hagamos nueva revolucion asi vamos proximo presidente va ser piedra solo amlo hablo bien,1
mainez quitarle votos claudia asi xoxhilt ma oportunidad,1
amlo tambien peor puedes investigar aumentado corrupcion pelea narco brono rumores estadisticas nota,1
pues si sexenio lopez obrador sido ma violentos historia mexico ven positivo claudia si mismo,3
claudia duda maynez segundo lugar,3
si claudia gana cambiara constitucion quitaran bienes serum gobierno si si si vendes diran cuanto venderlo va parecer cuba si claudia gana,1
mayoria gobierno serum parte morena si gana claro podrian votos mayoritarios igual dijo debate,3
dijieron obrador nunca paso,1
votar maynez voto perdido claramente solo puede ganar claudia xochitl,1
jamas menciono posibilidad propuesta principal claudia si,1
cree necesito beca unico sirve claudia va terminar desastre haciendo amlo,1
mainez quitarle votos claudia asi xoxhilt ma oportunidad,1
creo indecisos apoyan xochitl odio hacia amlo maynez veran opcion apoyamos morenaamlo vamos claudia super convencidos,3
vaya ganando morena,3
vamos morena,3
do morena,3
van quieren seguir votando morena nambre jajajaja,1
bebe monera t van arrasar proxima elecciones jaja solo claudia intencion voto jaja seguir llo rando,1
admito q morena lleva gente w maynez va subiendo sabremos q pase maynez trae mejores propuestas ma morena peor bola corruptos,1
idea jovenes van claudia,3
do peso criterio vamos claudia jajajaja,3
pues si jovenes becas segun encuestas jovenes van claudia entonces quiero siga gobierno beca d jovenes jaja,3
van claudia mainez,3
claudia xochilt maynez segun encuestas jovenes,3
puro claudia,3
correcto buen iba claudia ahora voy maynez,3
voy claudia,3
tal vez voy maynez claudia,3
idea jesus aqui sabemos mama claudia resolvera,3
sabia voy claudia,3
jovenes vamos doctora claudia,3
voy claudia,3
si gente parece olvidar hace pri pri estan morena,1
mejor idea jovenes apoyan claudia quite becas solo calentar bancas,1
idea becas van morena,1
morena,3
pues morena,3
vamos claudia,3
creo vamos ma claudia,3
si w senora estan peor ayer esperaba ma claudia voy maynez,1
hace morena,3
viste respuestas claudia dios,1
creo ma decente claudia p q,3
maynez buenas propuestas solo meme gente vota claudia becas pensiones,1
quiere seguir claudia mexico siga siendo pais ma matan mundo,1
asi vivimos queremos queremos morena,3
peor ido sexenio dilo si continuidad sheinbaum,1
nose debate vi xochilt atacando sheinbaum decia preguntaban vi jaja,3
inicio debate ma note tiempos favor claudia tiempo daban responder,3
pues espera ma sheinbaum ma seguro cae zocalo tmb,3
pues claudia quiere ayudar centro americana f arreglar desorden pais,1
amlo propuesto programas conjuntos usa recibe mayoria migrantes mexico pais paso apoyen paises expulsores migrantes mejoren economias gente,3
amlo propuesto programa conjunto usa recibe mayoria migrantes mexico pais paso apoyen paises expulsores migrantes mejorar economias gente,3
supone amlo iba arreglar pais dejo peor alch morena solo carita bonita voy jorge m,1
claudiagano claudia presidenta,3
claudia presidente,3
mainez quitarle votos claudia asi xoxhilt ma oportunidad,1
vamos claudia sheibaum,3
cree claudia arreglo importa mexicopor favor,1
critico propuesta claudia queremos ma escuelas si maestro ciudad hace falta maestro,3
mejor claudia ma racional unico podria ser segunda opcion maynez xochitl peor,3
vivo miedo gane claudia,1
contradicen claudio comparen resultados propuestas mainez queden dicen solo asi sabran mejor quedar ignorancia,1
vivo miedo gane claudia,1
siga morena anospero tampoco ayudan,1
tranqui sabemos ganara claudia,3
gane claudia continue morena echemos dictadura pri,1
vivo miedo constante gane mainez siga idiota amlo xochitl,1
miedo ver gente apoya claudia x weeey,1
peor seria ganara xochitl claudia,1
claudia,3
solo idea proyectos siguen ganan claudia plan c,3
justo mismo puede hacer claudia dar toda propuestas cumplir entonces votariamos,3
mainez quitarle votos claudia asi xoxhilt ma oportunidad,1
claudia presidenta,3
claudia presidenta,3
viva claudia,3
verdad interesa quie gane mejores propuestas xochitl maynez claudia verdad siento preparada ser presidenta,3
si claudia,1
claudia doctora cientifica premio nobel parte proyecto fisica ambiental nino jaja unica tres si proyecto politico nacion,3
jajaja creo interesa gobierne claudia verdad,3
claro razon debemos interesarnos lopez hablador,1
pues xochitl trae mismas idea pena vimos claudia maynez mejores,1
verdad gane claudia maynez lado,3
ma preparado maynez claudia va cambiar va ser amlo xoxitch prian siempre decepcionan,1
claro mejores propuestas sigo seguire diciendo claudia titere amlo,3
claudia colapsa,1
claudia si,3
claudia si,3
beca da papito amlo jsjs programa existia ma cambio nombre becas bienestar ayudas,1
uni amlo nunca dio beca,3
verdad punto vista estan buenas propuestas claudia bueno construir ma universidades si vemos punto casi ay muchas universidades,3
personal salud solo puedo decir reformas salud propusieron sheinbaum mainez mismo intentado ma aplica cada sexenio,3
realidad escuelas tiempo completo gran apoyo madres trabajadoras padre trabajadores dado ninos salian daban comer horas siesta,3
claudia hace aqui mero paises,3
mainez quitarle votos claudia asi xoxhilt ma oportunidad,1
equivocas prefieren gane claudia xochitl,3
si si votos dividen mainez xochitl mayo voto va ser claudia voten ma oportunidad sacar morena,1
menos morena,1
claudia ma,3
solo xk morena si votaba jsjs,3
claudia xo propone cosas seguras,3
propone mismo amlo neta late,1
claudia mismo pri,1
sinceramente quisiera siguiera andres manuel,3
ay pues si quieres entonces vota x claudia jajaja,1
existen amlo incremento,1
morena solo enfoca deberia gobernar igual amiga becada tenian dinero escuela priv esforzaba x mantener beca,1
maynez opcion ma razonable solo aporta nuevas propuestas universidades ademas certeza vinculacion grupos claudia,3
maynez buena opcion embargo tener precedente cargo claudia xochitl sabemos tiramos estaria bien tal vez proxima candidatura,3
pregunta claudia involucrada derrumbara kinder sigo,1
claudia maynez mejores xochicles,3
votar claudia votar narco gobierno convertir mexico venezuela cuba,1
sabias dea policia unidos afirma campana lopez obrador patrocinada narcos,1
claudia presidenta,3
creo necesitamos votar claudia f proxima maynez maynez todovia joven ojala proxima presi,3
claudia experiencia tirando metro colegios demas negar feminicidios pais,1
claudia dice maynez falta preparacion ma,1
claro si solo quiero intentar claudia pone ma viejita,3
claudia innovador solo idea amlo idea socialistas si habre sur ira mal impuestos,1
tal vez vimos mismo video segun entendi quiere retirar militar frontera sur claudia propuesta xochitl,3
lupi especifico dice propuesta retirar militar frontera aunque claudia dicho idealista innovador,3
menciono claudia quiere quitar militar sur leyo mal,3
vamos claudia sheinbaum,3
culpa porfirio diaz q bueno nadie quiere amlo,1
p dime pq cree alguno haria mejor hablo hizo mjr pq veniamos pena nieto tan claudia maynez ven prometedores,3
si votas claudia si votando viejito loco va ser va manejar,1
si si votas claudia amlo estaria controlando claudia solo seria titere mejor maynez,1
pues amlo cumplio sino toda mayoria propuestas campana mencionen presidente ultimos presidentes hizo tambien,3
amlo,3
maynez demas xochil sheinbauin peleando debate maynez noma viendo insultaban,1
claudia propone cosas realista vision ma clara panorama mexico,3
claudia,3
opinion maynez claudia propuestas agradan mejores opciones,3
ninguno hace va poner peor cosas va ser claudia,1
claudia trabajo digno biem pagado mujeres,3
maynez claudia convence ma maynez propone ma,3
claudia agarronel fbi bronco feisbok bronco investigeishon,1
primero mandamos obrador ecuador solobinos,1
cuestion mandar obrador final cuentas gusta proteger corruptos corruptos extranjeros moda ecuador pues mandelo,1
haber hizo ecuador imperdonable refiero si obrador protege corruptos solo pais si extranjero seria menos problematico nivel nacional internacional,1
habla corrupcion hijoles preguntale patron familia claudia,1
voy claudia,3
basicamente claudia xochitl atacandose maynez,1
mainez quitarle votos claudia asi xoxhilt ma oportunidad,1
claudia confio,3
claudia mejorcita,3
quitando claudia xochitl maynez mayor posibilidad ganar,1
claudia,3
viva claudia,5
marcelo ebrard morena si fuerte,4
claudia total apoyo,5
claudia vamos seguro,5
claudia presidenta,5
duda pesar voy votar claudia propuestas xochitl gustan ma,2
quitando claudia xochitl maynez mayor posibilidad ganar,2
claudia,5
claudia presidenta,5
viva claudia,5
marcelo ebrard morena si fuerte,4
claudia total apoyo,5
claudia vamos seguro,5
duda pesar voy votar claudia propuestas xochitl gustan ma,2
duda pesar voy votar claudia propuestas xochitl gustan ma,2
claudia voto,5
claudia claudia claudia viva claudia presidenta,5
justo asi propone claudia pues menciona inmigrantes harian si condiciones obligaran dice seguira planteando problema eu apoye,2
pues q propuso claudia solucione causa migracion involucrando eua,2
like claudia almo megwing photo,3
fuerte amlo mano fuerte permitir caravana maltraten pais mex mainez ve fuerte buen representante claudia sdo lugar dice buena fe,2
pues tambien claudia dijo q dejarian estudiar medicina ma persona gremio actual falto bastante chavo,2
doy ma claudia proyectos estan vuelvan largo plazo obtener resultados siempre cada nuevos presidentes cambium nunca sabremos si funciono,2
si gana claudia seguiria ahora si gana mainez riesgo ir peor mejorar si gana xochitl iriamos destino horrible,2
propuesta sheinbaun propuesta lopez hace ano viven pasado,2
claudia xochitl an hecho prometen ser presidentes chale,2
si gana claudia seguiria ahora si gana mainez riesgo ir peor mejorar si gana xochitl iriamos destino horrible,2
claudia xochitl an hecho prometen ser presidentes chale,2
oigan propuestas dar claudia hacen mismas dijo lopez ano medicamentos abrazos balazos aumento delincuencia estancias infantiles,2
correcto mismo q dijo amlo debate mismo decia jefa gobierno mismo desepsuono claudia u xochilt dio risa escudo ref,2
sistema salud salarios doctores maestro parada jamas aumento peor ahora vamos mantener paises qje pueden mantener gobernantes morena,2
exactamente gente va amlo claudia ayudas dan cuenta trabajo va salir dinero,2
seguimiento amlo negocio cerro mayoria estancias legales,2
senora robot amlo personal sexenio sido peor,1
aplaudo siga morena,5
votare claudia den like tambien votaran,2
claudi judia jamas votaria alguien crea dios,1
alguien sabe estan universidades sheibaun,2
maynez claudia sheinbaun xochitl,2
claudia convence,5
tambien claudia,5
apoyan sheinbaum,5
cuesta ma entender persona creyendo plane magicos claudia,1
asusta gane claudia cuesta creer pruebas sigan creyendo morena opcion,1
claudia,5
sheinbaum quiere hacer hizo amlo idea propias creo maynez mejores propuestas,2
pensativo sheinbaum amlo amlo apoya,1
meritos propios sheinbaum provoca sonrisa tan gris da asco,1
seguir modelo amlo va bien siga debe ser claudia,2
votar morena,5
cosa proponen cosas cumplan amlo si cumplio,2
claudia sheinbaum presidenta mexico,2
claudia mismo amlo inclusive peor,1
ok acuerdo claudia jamas,1
miro mejor maynez realmente esperaba ma claudia paso atacando prian solo decia hizo morena ano jefa xochitl pues hizo idea,2
jajajaja xq morena quiere arreglarlo regalando dinero,1
literal economia morena va suelo,1
explico asi si solo pocos tener banana banana ser valiosa si tener muchas banana banana servir si morena regalar banana banana ser valiosas si morena dar empleos,1
empleos ser valiosos si morena dar empleos vez banana economia aumentar si morena regalar banana banana acabaran tarde temprano,1
claudia narcocandidata andres narcopresidente,1
userclaudia narcocandidata andres narcopresidente,2
vamos claudia sheinbaum plan c maynez candidato misoginos x rico claudia pueblo voto masivo morena,5
claudia mexico pobreza igualitaria jajajaja,1
use palabra super disculpame respuestas mainez mejores realista posibles claudia quiere combatir narco organizacion paga lana,2
forzada ma opciones disponibles mujeres pudiendo marcelo morena pusieron claudia,1
hablas si estan ahora morena,1
alito morena marcos morena cada engana quiere,1
ovalle fernandez abel guerra americo villarreal interminable liston impresentables estan morena cada cree quiere,1
noo si cambium morena si si ganaria,1
claudia presidenta,5
va ganar claudia voto t,5
diferencia unica verdad cumpliria seria morena prian ma quisiera podria cumplir alcanzan ano pagar favores debe,2
maynez pena nieto dejo claro propuestas ano vivo miedo vamos claudia,2
gane claudia,5
si gana claudia sigue cabecita algodon,2
ma seguro claudia,5
parecio idea propone solucionar violencia domestica votemos claudia,2
maynez claudia mejores corruptos ratas,1
vivo miedo xochitl mainez amlo perdon claudia ganen,1
iba claudia propuestas estan monopolizadas ire xochitl creo dijo cosas asertivas ma proactivas,2
claudia causantes multiple murts mexico x mainez,1
claudia presidenta,5
claudia,5
resumen claudia xochitl peleando seguira amlo puros apoyos peleando regalando tarjetas maynez sonriendo,2
sabemos mejores propuestas claudia nueva presidenta,5
si gana maynez quitan beca vvs seguira beca claudia morena,2
claudia,5
encerio voten x mainez mejor opcion claudia ultima vez votaron alguien mainez paso pena nieto,1
viva claudia sheinbaum viva morena viva lata transformacion viva mexico,5
si gana claudia sigue cabecita algodon,2
ma seguro claudia,5
claudia total apoyo,5
sabemos mejores propuestas claudia nueva presidenta,5
claudia,1
encerio voten x mainez mejor opcion claudia ultima vez votaron alguien mainez paso pena nieto,1
claudia convence,5
veo encontra xochitl encara empiezan dar cuenta morena soluciona regalando dinero buenas estrategias,2
claudia quiere universidades maestro farmacias medicinas xochitl,2
claudia voto,5
tres ase ninguno vdd mejor prefiero morir quedar presidentes pendejos maynes claudia xohithil,1
salud shembaun quieres ma farmacias medicinas ma escuelas titulos ma seguridad sbrazos balazos seguro va claudia,2
morena claudia poder tener amlo detras claudia marioneta,1
voten vuelva suceder morena gano mayoria gente voto,1
sabemos va ganar asemos claudia amlo amlo mexico quiere,2
claudia salud noruegaque hizo amlo ano educacion amlo prometio universidades nuevas hizo empeoro sistema corrupcion,1
claudia primero salva mexico andes pensando ayudar paises digamos,2
voy morena quede claro xochitl buenas propuestas digital excelente futuro digital buena propuesta,2
claudia buenas malas programas centroamerica ayuda ayuda primero alos mexico deja andar queriendo ayudar paises ayudan ati,2
team claudia,5
claudia,5
vamos morena,5
pues tambien claudia dijo q dejarian estudiar medicina ma persona gremio actual falto bastante chavo,2
propuesta sheinbaun propuesta lopez hace ano viven pasado,2
claudia sheinbaun da ma confianza,2
si queda t valimos madres puede controlar pais solo partido van alla podemos dar nuevo listos,1
alguien ma vio bajaban minutos claudia mientras hablaba xochitl maynes tambien restaron,2
doy ma claudia proyectos estan vuelvan largo plazo obtener resultados siempre cada nuevos presidentes cambium nunca sabremos si funciono,2
claudia corruptos,1
mainez quitarle votos claudia asi xoxhilt ma oportunidad,1
claudia dijo mismo dijo amlo haria nunca hizo solo empeoro,1
ma claro votaremos claudia sheinbaum pardo,2
maynez preparado toda carga xochitl aliados corruptos mejorsita claudia,1
gente miedo maynez proximo penanieto literalmente claudia dijo amlo seguira siendo presidente solo pq amlo apoya layda,1
verdad propuesta cuanto mujeres vioentadas gusto claudia mejor sacar agresor,1
tres vale madres,1
claudia,5
claudia presidenta,5
claudia propone mismo funciono amlo campana implemento sirvio extremadamente socialista da miedo solo propone poblacion pobre quiere escuchar,1
duda pesar voy votar claudia propuestas xochitl gustan ma,2
marcelo ebrard morena si fuerte,4
claudia,5
parecio idea propone solucionar violencia domestica votemos claudia,2
maynez claudia sheinbaun xochitl,2
maynez claudia mejores corruptos ratas,1
vivo miedo xochitl mainez amlo perdon claudia ganen,1
iba claudia propuestas estan monopolizadas ire xochitl creo dijo cosas asertivas ma proactivas,2
claudia causantes multiple murts mexico x mainez,1
claudia confio,5
claudia,5
claudia xochitl an hecho prometen ser presidentes chale,1
resumen claudia xochitl peleando seguira amlo puros apoyos peleando regalando tarjetas maynez sonriendo,2
si gana maynez quitan beca vvs seguira beca claudia morena,1
si gana claudia seguiria ahora si gana mainez riesgo ir peor mejorar si gana xochitl iriamos destino horrible,2
cool va ganar claudia,5
si gana claudia sigue cabecita algodon,5
ma seguro claudia,5
basicamente claudia xochitl atacandose maynez,2
plan c si claudia representa bien venida mejores propuestas,5
xochil promesa claudia poseso viva morena,5
voten narco momia claudia morena apoyo xochitl,1
claudia menos peor maynes sandra cuevas apoyo,2
cochil sabe llama asi voto claudia sheinbaum pardo,2
amigo mecicanos voten morena si pasara voten manera inteligente,5
tambien preguntaron claudia abrto evito pregunta maynez tenia hablar dijo tenia miedo hablar salud publica mujeres decidan,2
alguien sabe estan universidades sheibaun,2
claudia,5
conocia maynez debate creo q mejor propuestas q claudia parese q escuchando peje xochitl preparada,2
maynez contesto bien solo peleaban morena mexico sirve,1
voy claudia,5
diferencia claudia k k propone asiendo xochitl solo seran palabras igual k prianistas k an pasado,1
hablara muertos claudia,1
mejor morena senora si,5
voy claudia,5
vi amlo vestido mujer pueden reelegir,1
claudia mejorcita,5
definitivamente adios morena,1
claudia vamos seguro,5
claudia mejor,5
entonces salud claudia seguira haciendo mismo amlo despues ano sigue funcionar dijo nuevo puuufff,2
claudia,5
preocupa habia preguntado claudia metro salio hacerse responsable caida do lineas creo haga responsable pais,1
claudia x mil,5
claudia quiere dar apoyos paises dienro mexicano,1
problema morena quiere carrera medicina cuba ano actualmente ano ma especialidad,1
claudia ba cumplir obrador,2
claudia quiere dar apoyos economicos solo propuesta,1
gustaron propuestas educacion xochitl claudia,2
claudia,5
honestamente claudia maynez buenas propuestas,5
solamente claudia,5
debate maynez claudia,2
humilde voto claudia,5
claudia presidente,5
favor quede claudia pura corrupcion va hacer claudia,1
fijaron maynes encontraron xochitl claudia dieron,2
morena morena morena morena morena morena,2
claudia,5
voto claudia,5
gane claudia,5
claudia noma hablo cdmx xochitl paso atacando claudia maynez puso sonreir debate,2
claudia seria presta nombre amlo gobernatura,2
tonces mejor siga amlo cualquiera,1
quedo claudia,5
claudia,5
claudia claudia claudia,5
xochitl claudia,2
excepto s sheibaum solo titere obrador nunca transformacion igual peor,1
claudia definitivamente,5
preocupa pensamientos precarios gente quiere votar claudia xochitl,1
claudia xotchitl maynez,2
xochiltl claudia maynezi love,5
xotchil claudia maynez,5
xochitl sheinbaum maynez,5
maynes claudia xochilth,5
amo,5
xochitl querras decir claudia ignoraba,1
amo,5
claudia xochitl maynezai lob you,5
morena,5
amo maynez,5
theo ingrid valio madres pais jajajaja,5
jajaa vrd va ah ganar maynez acuerdan ademas claudia xochil nelpanderista,1
xd da mucha risa agarran pelos xochitl claudia,1
maynes claudia maynes,5
xochitl claudia maynez,5
xochitl contestaba amynez x atacar claudia jajkjdkjakjhskhja,1
maynez bien disociado mientras xochitl claudia tiraban jajajajajajajjajajajajajajajaja,1
nooo amlo vayas,1
siii amlo vallas,5
claudia mismo,5
yooo amlo cacahuate,1
claudia va seguir amlo trabajando pais,5
pobrecitos realmente piensan andres bueno,1
amo amlo,5
jajajjaa postularon claudia,1
Emy nooo amlo vayas,1
amlo peor q,1
amlo igual che viejito,1
amlo peor tmb q dice jajajaja,1
a ir amlo,1
xochil debatir xochil echarle hate claudia jdksjdksjs,1
fin alguien dice literal hablaba ma segundos tirarle claudia nunca respondia preguntas,1
maynez haciendo duo claudia xdddddddd,5
bueno claudia dio propuestas solo decir segun obrador hizo bien,5
cree chismear claudia cress,1
jajajajajajajajajaja si igual mejor q claudia jajajajajajajajajaja solo mira q echo morena solo va destruir pais,1
pues si ademas claudia tiro xochitl er debate claudia tampoco respondia ala preguntas,1
claudia responder preguntas ahablar interesa nunca hablo danos provoca morena pais,1
usando mismas habilidades gano amlo,5
jajajaja xochitl mega fan claudia,5
amo humor maynez,5
amo,5
amo tan tierno maynez m olvido q agresor x,1
xochitl soltaba claudia,1
si pobresita claudicar,1
igual gano claudia evadiendo preguntas,1
amo amor,5
claudia,5
claudia,5
sii claudia,5
gano claudia fijate porcentaje xochitl gano paso tiradole claudia,5
xd obvio maynes trata quedarse primera impresion dio xochitl paso tirandole claudia,1
conteste chico decia claudia peor opcion,1
verdadero hombre nunca habla mal lopez obrador,5
gano claudia,5
gano claudia,5
unico capaz decidir encuestas claudia gano gran mayoria solo perdiendo,5
hecho si gano claudia,5
claudia,5
gano subio pagina morena,5
gano maynez claudia jajjajaj,5
si claudia,5
hablaba sheinbaum,5
sisisi gano claudita,5
claudia,5
jajjjajajsjjs ma completas propuestas amlo mostro logros pertenecen paso tirandole xochitl dejo datos inconclusos debate llevo maynez,1
gano claudia,5
salieron resultados claudia gano,5
claudia,5
claudia,5
claudia,5
claudia,5
claudia,5
claudia,5
claudia,5
claudia,5
claudia,5
claudia maynez,5
claudia,5
claudia,5
claudia,5
ovio claudia,5
claudia,5
maynez claudia,5
claudia,5
claudia obvio,5
claudia,5
claudiaaa,5
claudia,5
claudia,5
obviamente claudia,5
claudia,5
gano claudia,5
claudia,5
claudia,5
claudia,5
claudia,5
neta claudia lover vez mejor maynez,5
claudia,5
empate maynez claudia,5
claudia,5
doctora claudia,5
claudia,5
claudia,5
claudia,5
maynez xochitl claudia solo peleando unico hablaba tema decian,1
tambien claudia igualmente seguia juego xochitl,5
claudia,5
gano maynes porciento claudia porciento xochilt sabe cuanto,5
xochitl verdad ataca tambien refuta hechos mentiras dijo senalo administracion claudia comprobado,1
aunque rian gracias muestran claudia gano,5
claudia maynez respuestas buenas xochitl solo titere prian,1
gano claudia aunque quieran acaban decir gano claudia,5
claudia saco pasear xochitl maynez xd,1
empate claudia maynez xochitl dio verguenza solamente,1
si claudia,5
tres valieron madres,1
claudia xochitl maynezay lob you,5
seria claudia,5
chochil nininininini claudita propuestas maynez,1
claudia gobierno,5
viva claudia,5
maynez daba propuestas claudia hablaba exitos,1
mostro resultados poder sustentar nuevas propuestas da cuenta promesas vive debe ver resultados primero claudia,1
montse claudia quiere quitar constitucion hacer pais comunista venezuela constitucion dijo,1
xochitl claudia maynez,5
xochitl claudia maynez,5
hecho claudia intentando ignorar xochitl daba propuestas,1
claudia voto,5
claudia pelea solo maynez ase lk conviene,1
nunca dije claudia pelea solo dije maynez pelea,1
claudia xochitl maynez ai lob viu,5
claudia mejor opcion,5
si queremos terminar cuba venezuela claudia opcion definitivamente,5
seguro claudia tumbo tren vdd,1
no claudia,1
ninguna si xochilt gana siguientes elecciones podemos votar cambio si gana claudia proxima elecciones votamos tristemente,1
q claudia,5
claudiaaa,5
claudia unica mostro resultados metas problema,5
ok dice si candidatos malos puedes decirme claudia seria mala candidata,5
favor claudia,5
gran mayoria favor claudia,5
va ganar claudia problema visto ganada solo xq mismo amadisimo amlo,5
maynez xochitl toman juego debate unica ve seria debate claudia,1
ma cuerda claudia,5
mejor opcion claudia demas toman enserio aparte claudia ma apegada amlo podra seguir mismo proyectos mexico tan perdidos si ganara,5
mejor opcion claudia,5
xochitl perdio votos claudia si viene narc maynez i love you,1
vuelva amlo,1
claudia q ma toma enserio,5
q ve mejorsito claudia,5
claudia xochil tirandose hate maynez,1
malo seria ganara claudia quieren dar cuenra,1
claudia unica cuerda,5
claudia ma preparada mejor preparada maynes haciendo mismo samuel pena xochitl pues,1
claudia definitivamente mejor preparada significa mejor opcion solo fachada gobierno comunista,1
ma viva querras decir quiere poder llevarnos dictadura morena pueda hacer ciudadanos quieran,1
si oposicion si votamos xochilt gusta podemos votar alguien ma siguentes claudia tendriamos opcion votar siguientes,5
pues ultimos ano mejor presidente morena creo amlo quiera perder palabra lvdd ademas transas devuelven pueblo pues sabeeee,5
jajajajaj dijieron mismo gano amlo orita parecemos venezuela,1
punto quitar morena solo apoya pobres desquehacerados,1
igual estaria surrado si gana xochitl claudia jaja ninguno valen pena,1
jajaja pues claudia tambien estreso empezo decir corrupta,1
narcopartido morena,1
claudia jefa gobierno,5
visto ma meme agarran chongo xochitl claudia meme maynez,1
ganara claudia xochilt va llevar perdicion,1
chochilt pa casa maynes pa spotyfi claudia presidenta,5
claudia solo becas jajajaj,5
sheinbaum estudios ingenierias chocil nadamas carrera,5
rollo kakajaj maynez bien tierno xochitl claudia casi desgrenandose kakakajja,1
claudia xochitl maynezay lob you,5
xochitl claudia maynez,5
xochitl claudia maynez,5
claudia,5
claudia va ganar va ser primera presidenta mexico,5
xochitl claudia maynez,5
maynez recuerda broncoclaudia amlo xochitl ricardo anaya,1
claudia unica seria jajajaja,5
literal claudia jajajaja,5
claudia xochitl andaban peleando digo mejor partido tan solo ahi ma sano,1
serum xq tension do debate tension amlo anaya tension demas,1
xochilt claudia maynez,5
claudia pelo corto xochilt cola xochitl morena vdd,5
leyo camiseta tweet morena jaajajajajaj,1
segun vi decia verdadero hombre habla mal lopez obrador,5
verdadero hombre nunca habla mal lopez obrador,5
verdadero hombre nunca habla mal lopez obradortodo empezo meme alguien hizo camioneta xd,5
religion seguida gente malitala verdad da miedito realmente sheinbaum crea bueno partido q pertenese,1
jajjaja xochitl paso cundo dijo senora mentiras claudia jajjajaj,1
tristemente si solo sacarlo estancamiento morena mantiene hacen apoya estudian trabajan,1
pues razon si gana xochitl estariamos peor ahoray si gana maynez seria mejor xochitl si gana claudia estariamos hoy dia,1
podemos peor sexenio ma violento mexico xdd aclaro voy ningun partido definitivamente morena bien,1
prian pues estabamos peor morena realmente pues respeto opinion pues opinion xddd,1
subestimas claudia puede empeorar hacer ano menos mejorar pais pq culpa administraciones pasadas dicen siempre,1
perdio averigua bien ganara claudia,5
si buena claudia,5
mira literal si echa derecha creo si eche adelante mexico adelante claudia si f maynes buenos argumentos,5
claudia,5
echar adelante huevones claudia si va sector primario verdad requiere morena claudia apoyan menos peor candidata xochitl,3
p claudia mejor opcion mejor informada preparada,4
maynez mismo morena,3
janna sabes teoria morena seria mismo pri entonces,2
pues claudia haga presidenta xochitl vuelva primer mujer adopten maynez jajaja,3
amlo xochitl aunque tambien bien pndej lamentablemente mejor opcion mexico,4
claudia gane xochitl primera dama,3
claudia xochilt parecen comadres pelean jajaja maynez escuchando chisme,3
xochitl claudia maynez,3
claudia presidenta,4
amlo casi secta grupo religioso q aparta d doctrina q considera ortodoxa comunidad cerrada caracter espiritual guiada x lider q ejerce poder carismaticosobre adeptos,1
creencia implica fe persona cree santa hizo ofensa juntaran morena,2
solo meme playera dice hombre habla mal amlo xochitl confundio morena dedica santa muerte,2
aparte q meme morena jajajjaa,2
siquiera hicieran solucion santa muerte imagen camisa decia verdadero hombre habla mal amlo nunca decia adoren esoo jajajj,2
xochitl soltaba claudia,3
montse claudia quiere quitar constitucion hacer pais comunista venezuela constitucion dijo,1
amo maynez claudia espose,2
montse claudia quiere quitar constitucion hacer pais comunista venezuela constitucion dijo,1
claudia xochitl maynezai lob you,3
claudita chochil maynez kajajajajajajajja,2
claudia,3
decia verdades claudia,2
montse claudia quiere quitar constitucion hacer pais comunista venezuela constitucion dijo,1
claudia xochitl maynezai lob you,3
xochitl claudia maynez,3
resumen claudia xochitl pelean maynez,2
xochitl solo atacar claudia neta bueno dejo claudia dio minutos karate tambien propuso,2
quiere gobirno jaja metieron maynez bajarle votos xochitl gane claudia,2
pepe cruz morena,2
solo ver pasado cada da cuenta claudia mujeres mejor preparadas mexico,4
gracias voto claudia,3
entonces quieres haga lista estan claudia,2
morena prian peores piensas botar partidos,1
