0,Sentiment
creo uniendo solita claudia linea olvida,1
cero inteligente senora rebajarse nivel kks solo bla bla bla igual amlo claudia,1
jajaja das risa verguensa mexicanos ariva claudia morena,5
hunde cada vez mas claudia titere mesias,1
disculpada estas ahora razona piensa deja repetir mismo amo unete si estudiamos razonamos venga puedes,1
usa palabras repitas mismo amo diferencia gente estudiamos pensamos,1
chayotero jajaja diferencia gente estudiamos pensamos gente solo repite mismas palabras amo,1
saquese claudia presidenta,1
miyones apoyamos claudia aparte estan unidos,5
vez atacar presidente claudia encarga hablar propuestas,1
amlo cumplido ninguna mentiras dijo perdon propuestas habla cosa viejos gobiernos,1
paso escribiendo videos cuales propuestas solo ataca amlo claudia,1
puede dia marzo igual claudia,1
hueca si impusieron ideas proyecto nacion atacar amlo meterle miedo gente bruta,1
asi escuchado ninguna propuesta nueva q convenza vito claudia presidenta,1
hace campana lopez obrador siempre habla,1
verdad q inicio pura tiradera cambio claudia habla propuestas amlo acuerda pronuncia si quiera,1
propuestas claudia encantan corrupcion salio propia boca sigue apoyando basura,1
si claudia dicho estarias apoyando agachando cabeza,1
propuestas dar solo odio hacia presidente arriba amlo,1
clasico chairo informacion manana empiezan campanas cosa morena respete ninguna ley cinco anos campana,1
lastima mas conocida tirarle hate master amlo ser precandidata presidencia pena dan verdad,1
pues si amlo todas mmdera hace atacar mundo igual agachona titere narcocandidata,1
nooo amo embarres,1
jodas habla solo ti vamos claudia,1
pues representara claudia dije,1
junto gente tan ratera quiere dar torre mexico voy claudia viva morena,5
si va ir mejor senora mexico vamos claudia,5
nel arriba claudia,1
voto masivo claudia contigo,5
jajaja miyones k declaro vida claudia,3
pues tampoco si presidente ofende groserias contestara respeto igual corrupta inepta amlo,1
pues argumento saber usted miente igual ellos morena,3
apoyo total querido presidente andres manuel lopez obrador fuera corruptos prian,5
jajaja esperanza favor si va ir mejor nunca claudia,2
pansona botarga ratera corrupta lengua larga patron sr x mangonea viva viva mexico viva claudia nueva presidente,1
campanas empiezan manana permitido ine caludia bajaron videos enterate priemero,2
miyones apoyamos claudia furara presidenta,4
si solo habla presidente su contrincante claudia puede,2
donde mexico claudia sheinbaum pardo,3
mejor entrona dice agachona dice si claudio x da linea jajajaja,2
hijole pues dios proteja senora bendiga claudia,4
cara si contrincante claudia amlo tira amlo,2
accesores dicho va claudia,3
dile chairos siempre dicen amlo amlo amlo,2
maneja claudia,2
no pasa claudia titere amlo asi si va amlo,2
prianista vine pri refiere fanatismo chairo ver palabra morena o digo priandejos,1
oxigena bien cerebro cree amlo,1
tonta perdiendo tiempo presidente recula claudia deberia debatiendo,2
amlo tira ael q importa hase,1
senora idea debate queda mas cerca amlo disculpela,2
pues ambos diario mete campana favor claudia etc,2
diario hechando flores shitbaum atacando q dan razon cuestionan q meta presidente,2
amlo parece campana claudia,2
amlo llevando campana claudia hace anos show mananero,2
claudia titere amlo,1
xq amlo mete campana sencillamente x,2
ayudando hacer campana claudia vamos t urge plan,2
tirado mucho claro amlo claudia existe obrador,2
titere prianista cree claudia tambien es,1
amlo sabemos mueve hilos claudia,2
claudia titere obrador quiere dejar poder,1
amlo peor chonita calle metiche revoltoso chillon viejo,1
claudia amlo,2
miedo claudia presidente puede hablar ella,2
sera amlo metiche utiliza toda fuerza estado,2
claudia marioneta kk s quiere seguir gobernando kk s todo mexico sabe,1
kks ordena flaca claudia,1
amlo tira cada mananera llamo ladina narco presidente dejado hacer campana partido,1
exactamente mete amlo parece candidato,2
amlo dedica cuanta mentira ocurre mitomano egocentrico dia claudia tire guerra pues tambien contestara divertido ver bulgara quedarse call,2
amlo claudia misma,2
favor sabemos claudia titere amlo,2
culpa claudia si ataca lopez,2
arriba claudia millon,2
claudia si obvio,2
verdad igual obrador ella puso ahi obrador ama hablar pri,2
ama claudia ama presidente,4
claudia presidente,4
vamos ver claudia ser presidenta mexico,2
pues mexicanos amlo claudia vamos morena,4
dijiste hablando amlo q da croqetas,1
amlo ayudado senorita solo vengado politicos creo q nomas entro poder demas vale vrg,1
x q miles millones pueden robar gracias amlo,1
mas muertos ahora medicamentos amlo,1
exacto mexico mejor claudia sheibam,4
voto masivo claudia contigo,4
claudia proxima presidenta,4
anos bastaron millones mexicanos experimentamos dictadura narcopresidente claudia caeria derrumbaria pais entero,1
da propuestas deja hablar amlo,2
arriba claudia arriba amlo aunque arda,4
mensa sabe claudia va ching r horrible elecciones,1
dale duro amlo,2
xochilt empezo primer debate hecho cosa mas hablar coraje amlo claudia,1
pogque solo cabe moguena amlo,1
mananera ocupa amlo criticar hablar luisito comunica aun siendo presidente,1
asi amlo deja hablar pri igualito,1
olgalilialopez dejo claro quitara programas continuara mentiras serv medico dinamarca gas bienestar aifa mega farmacia tren maya etc morena,1
amlo siempre viendo hacen demas ves enfocarse trabajo narcopresidente,1
mismo obrador sexenio criticando hablando sexenios haciendo campana anos,1
q xochitl enamorada amlo jajajjaj,2
ninguna ya veras debate solo hablara amlo,1
amlo cochitl,1
preguntamos hace seis meses lleva seis meses hablando claudia amlo sabemos pretende hacer pais,1
pork si abla amlo lebanta tantito,1
amlo pone pechito,1
propuestas deberia dar narco lopez obrador mitomano misogino de,1
amlo deja hablar ella sido respetuosa demasiado agresivo,2
jajaja aprendiendo amlo,2
amlo cumplio obsesionado pasado,2
cuales claudia,2
pelo bonito dijo claudia,2
casa lopez abladorrrr,1
claudia presidente,4
magicamente entonces riobo pobre hijos lopez ricos mini chocolateria favor,1
jajaja borregos amlo bien finos ocurrentes,2
miles claudia,1
si puedo asegurar nada morena,1
aseguro regresa seguro popular habra falta medicamentos nunca habia batallado llego morena,1
viva morena dra claudia,4
claudia cuenta triple apoyo botarga,2
jajajaj perderas contiene amlo claudia presidente,1
va ganar claudia pierde anlo carga lv,4
va ganar paliza claudia,4
viva morena,2
millones apoyamos claudia,4
ah cabron si millones votaron amlo jajajaj sacas informacion companero dijo dios amli,1
viva amlo vieja loca,1
viva morena viva claudia,4
diria q mas apoyo claudia,4
millones apoyamos claudia,4
claudia sheinbaum obradorismo,4
morena morena morena claudia claro ba continuar plan,4
claudia seguimos transformacion,4
pacto diablo prian chayoteros mentiras todas campanas iguales ase anos gracias voy claudia,1
amlo prometio super sistema salud diga cosas puede estabamos mal ahora peor,1
mira nodigas mamadas entodos ospitales avia medicamentos ahora lopez obrador ay el dinero,1
claudia presidenta,4
confio claudia presidente mexico,4
voto amor claudia,4
vamos claudia,4
claudia presidente voto familia usted,4
elegida encueve oficina salga hace presidente abrace pueblo hable amlo grande,4
claudia presidenta,4
apollo presidenta claudia,4
vamos usted claudia,4
aca esperamos claudia carino apoyandor rumbo ala presidencia,4
familia votos claudia,4
totalmente acuerdo usted mexico va claudia sheibaum presidenta,4
ven apatzinga michoacan claudia sheinbaum,4
voto claudia,4
voto pueblo claudia mexico entero,4
claudia presidenta mexico aun duela,4
convenciste vamos votar claudia,4
pues saben responder desmentir hijos amlo saluda mama n rc puedes pedir mas fanaticos,1
contesto postura acusaciones hace presidente obrador igual exige presente pruebas,2
solo fijas razon moreno,1
cuentes hidalgo valle mezquital aqui queremos senora miente siempre aqui doctora claudia sheinbaum,1
nombre quiero chiste arivaamlo claudia morena,2
apoyo claudia,4
victoria frase izquierda victoria siempre vamos claudia,4
jjja suenos bms morena claudia,2
reciben la pension amlo el bot,1
honorables lopez hijos,1
arriba morena,4
llama pasado y payafo lopez dijo q encarcelaria faltan h ser hombre,1
apoyo ninguno lo peor q votamos cambio mejorar salio peor wue anteriores lopez rs porqueria,1
viva morena siempre,4
cualquier manera voy claudia,4
burra hablando orejas claudia proxima presidenta,1
cosas asi decido mas claudia sheinbaum,4
unico argumento tienen dime politica corrupto obviamente nadie mejor ir mejor imagen mejor capacidad gobernar arriba claudia sheinbaum,4
basas claudia mejor opcion funciono jefa gobierno consta vivo cdmx,4
sensillo si comparas actuales candidatos claudia mejor opcion si compararas alguien intelecto civil normal superioridad siendo mierdita,4
malo ustedes fanaticos morena solo hacen insultos claudia altura presidencia,1
vota dr claudia,4
tambien votare claudia,4
asi obrador estara ahi razon,2
seguro si ir torta morralla da limosna obrador pe,1
ahora ponen delante todas triquinuelas hace obrador defiendes solo quiero pais brille amo mexico,4
viva morena,4
vamos morena detenga viva transformacion,4
convencio voto claudia sheinbaum pardo,4
convence voto masivo plan morena millones mexicanos yaaaaa cae juegos,4
jajaja l ten asiento primera fila veas gana claudia,2
canpana lopez quita protagonismo titere papel politico va andar metido siempre lopez,1
termine mandato amlo de va hablar no propuestas solo tarados siguen,1
gobernaria mejor inutil corrupto manuel lopez peor presidente mexico,1
corrupto manuel lopez peor presidente mexico viendo pelicula terror delincuencia extorsion peor,1
doctora claudia presidenta,4
vamos continuidad claudia,4
vamos claudia plan,4
vamos claudia,4
arriba claudia,4
vamos morena,4
jajajajajn politicas publicas amlo vieja politica priismo s s,1
gobierna actualmente dia hoy amlo pues visto acabe narco,1
alcaldesa morena reunio lider criminal asi,1
realidad haz enterado mismo precandidato morena asesinado causa crimen,1
https aristeguinoticias com mexico asesinan al candidato de morena a la alcaldia de maravatio michoacan,1
https www infobae com mexico estos son todos los narcos que han sido vinculados con amlo,1
https www informador mx amp mexico amlo esta es la relacion entre el presidente y un cartel mexicano segun anabel hernandez html,1
punto aclarar parte hablo amlo gobernante amlo hace seis anos,1
punto amlo convirtio juro destruir,1
hecho apoyo prian jaja nosotros mis familiares siempre apoyo amlo,1
mundo guerras etc etc covid amlo dejo aumentara inflacion paises,1
existia mas poder adquisitivo compara padres mayor aun abuelos pudieron conseguir casa mayor facilidad,1
supone continuidad amlo si cuestiona gobierno actual candidata continuara con mismas politicas,1
acaso candidata traicionara amlo seguira politicas actual gobierno,1
mira partido hablemos claudia eruviel avila priista javier corral panista asi mejor,1
javier corral exgobernador panista ahora va pluri senado morena equipo campana claudia,1
eruviel avila exgobernador priista grupo atlacomulco decia amlo mafia poder,1
cosa claudia tambien prd ahora desprecian prd,1
entonces si anaya lanzara morena candidato apoyaras,1
increible morena aceptado eruviel avila todavia dices apoyas prian,1
entonces si apoye eruviel avila vez pasada apoyar prian si ahora apoyo eruviel apoyar morena,1
k referiaaaa inflacion podia parar amlo iso incrementara tanto pandemia aumentaria,1
claudia hablales ingles xochitl contestara,1
apoyo morena digan mentira morena llego quedarse morena apoya economicamente voy morena,1
morena compra voluntades taparles boca ver derrumba querido mexico lamentars decision suerte amigo,1
voy lamentar mexico va crecer gane claudia,1
si sabes encargados cuidado metro claudia dejo manos fortalecer metro si sabias,1
gasto gobierno cacas regente ebrad claudia dieron mantenimiento mientas convivir,1
linea restructuracion rebsamen cayo sismo claudia seguridad aumento agua culpa desperdician,1
si sabe robar sabe abandonar metro sabe bien recibir financiamiento apoyo narco asi ganara morena corruptos narcomor,1
cres van poyar narco pri narcopri osea apoyo morena,1
claudia sheinbaum pardo vamos,4
claudia presidenta,4
vamos claudia plan,4
soporten pintaremos pais morena viva lz trasformacio claudia,5
puro morena millon,5
asi abla futura presidenta viva claudia viva amlo viva mexico,5
candidata claudia claudia respuesta,3
claudia presidenta,5
plan x morena menos,2
vamos morena,5
oigan mundo xochitl claudia alvarez maines,3
morena doctora claudia sheinbaum,5
voto claudia plan,3
viva morena viva claudia,5
plan vamos claudia,3
viva claudia vamos morena,5
dra claudia presidente mexico,5
definitivamente morena,5
morena arrasando pais contigo,5
vamos morena,5
continuidad presidencial amlo mejor presidente medio camino mision seis anos mas amlo pueblo manda pueblo pone,5
horror amlo,1
vamos claudia sheinbaum,5
vamos claudia,5
claudia presidenta presidenta presidenta,5
claudia presidenta,5
vamos claudia,5
siiiiiii doctoraaaa presidentaaaa viva morenaaa vivaaaaa,5
creemos claudia,3
claudia asi nomas,3
duda dra veo banda presidencial claudia sheinbaum pardo,3
duda esclaudia,3
senora claudia,3
hermanos vez nemos salir viernes pm nuewyort morena plan,2
claudia pan desconocido,2
mejor claudia,5
arriba claudia,5
mejor familia votara voy claudia sheibaum,3
nomas viendo hace claudia presidente propuestas,3
arriba papa amlo,5
pais claudia presidenta somos ciudadanos yo pinte ayuda politica,5
digas digas vamos claudia sheinbaum,2
asi vamos pretexto claudia gane claudia va ganar,3
callate in che botar ga corrupta pueblo respalda ala doctora claudia asi simple in ches prianrd hdspm unas,1
morena va bien regresa seaaan logicos,5
pues regresate ver q dices pdjdas titina claudia x q bonito ver toros ahi zona confort ven invito q vivas,1
hdspm ahora estan morena no,1
haaa pri estan morena sabias,5
pinte barda claudia presidenta plan vamos morena,5
tapizado barda claudia amlo jajaja nadien pago mmm,3
buena idea voy pintar barda nombre dela doctora claudia seinbaun nadie va pagar botarga,3
pues raro candidata x lleva mdp mas claudia mas saco cartera segun tu,1
sientes orgullosa jajaja investiga bien claudia ah gastado millones pura publicidad hace pende ja sabe,1
existe granja bots mijo andres volvio enganar aceptas facil,1
sigues apoyando prian jajaja morena puro chapulin estan peores prianistasprd,1
si asi fuera estarian morena prian asi existen diferencias misma senora x dijo trabajaria,3
claro peores estan morena,1
pues amlo tiempo suficiente sol hoy siguen defendiendo unica difeeencia q ahora corrupto,1
preguntale amlo cosas mas monton t ds siguiendolo,1
titeres claudio x,1
pues creo acepten morena si gusta trabajar,3
dice tipo defiende priistas corruptos morena,1
primer error tuyo nunca defendi morena jajaja faltaaaa muchoooo tener argumentos yo solo burle senora defendi,1
uy mijo cuento apartidista queda solo dos caminos claudia,3
gusta molestar sensibles importar partido busca perfil morena,3
pues nunca eh visto claudia,3
excelente verdad si va hacer votar claudia,5
chingues vieja manga propongas basa ablar claudia andres,1
supongo inteligentes refieres aquellos q dicen desaparezcamos prian defienden morena,1
uy pues buscar cualquier discurso amlo claudia encontraremos,1
amlo claudia puesto,5
triste humillarse tan poco dan pequena fraccion ganan priistas defiendes morena,1
jajaj quieres quede calladito berradqs amlo,1
amlo claudia si,5
andale pues cuidado morena claudia pagan muchas cosas nadie sabe,1
deberia preocupar dar propuestas alpendiente claudia,3
si sabes verdad amlo claudia estan pendiente ella sabes,3
manera pensar mismo pienso claudia he tan importante preguntales metro jefa fracaso investiga,3
pinte barda claudia sheinbaum plan,5
morena siii,5
viva morena,5
desperdicies voto morena,3
barda dice morena verdad deje pintaran gusto pagaron,1
sabes creo mexico vaya bien claudia xochitl presidente,5
claudia presidente necesitamos personas cultas queden palabras pronte va,5
espera claudia ganara si ganara morena oierde debes agradecido bien claro desconoces,5
narco claudia narco amlo llegara mas alla veremos,1
casa tambien pinte morena arriba claudia,5
osea q si creo xochitl forzosamente q ser amlo puedo simplemente creer politicos q iguales solo q dices,1
pondria bolso espectacular claudia,3
sino supuestamente claudia alguien hizo,3
pueblo plan vamos claudia,5
barda pinte logotipo morena,3
aceptalo gente puso creo queremos nueva presidenta mexico pasa mexico ama claudia viva mexico,5
si pintar casa van pagando varias x morena,3
si pueblo va sacar dinero tilica sheinbaum pues impuestos gasto publico creo bolsa necesita mas,1
pues impuestos mismo viajes claudia paso negocios sucios lopez,1
lopez viajan mundo viven mexico pues compara,1
si ubicas tratada servidores publicos familiares senora solo dedica amlo cuales propuestas,1
date cuenta obvio amlo,1
morena dando huesos priista expanistas que normal,1
senor aqui solo lloran madres desaparecidos ninos cancer guerrerenses tonterias escriben ustedes,1
garantiza nada senora claudia doctorados sabe pago,1
si claudia morena tambien creen sorpresa llevaran proximo junio,5
acabada transformacion,1
pues si bolsa amlo sale nada todo gracias clase trabajadora hermoso pais,5
si caray entiendo siguen morena,1
xochitl pagando millon dolares semanales pagar redes sociales tirarle guerra sucia amlo dicen,1
lastima van quedar viendo claudia presidenta pais seguira transformacion,1
vamos claudia viva claudia claudia presidenta paga pueblo pusieron mexicanos paga pueblo,5
guanajuato claudia,3
invitaste madres buscadoras etc,3
puebla armenta claudia,3
puebla tambien claudia,3
si resulta morena vez,3
pago bardas claudia,3
vamos morena,5
pueblo unimos hacerle publicidad proxima presidenta claudia asi queremos,3
miedo da aparezca chan claudia calle,1
presto morena escribas boca das,1
ahi tienes persona congruente marioneta solo aprende nefasto amlo,1
proyecte senora claudia aun va aumentar mas aun vote,1
senora propuestas tratar echarle lodo imagen claudia amlo cerebro da mas,1
sheinbaum dado conocer propuestas,3
dio hace tres dias existe destruir morena esperen mas,1
pinte casa colores morena nadie pago,3
mejor opcion presidenta mexico doctora claudia sheinbaum,5
morena ganara presidencia,5
andale enojo amlo,1
presidente mexico avia valor decirle verdades usa amlo,1
ahi ternurita estan enojados podido aser manera amlo,1
hables si sabes escribir mejor pidele empleado amlo lleve primaria,1
muchas cosas mas m quieren va torcer trompa vuelva ganar morena,1
razon amlo mientras mas tontos mas votan morena,1
amlo vendido dictaduras america por quieren,1
jajja epn dijo cara claramente amlo criminal asustado,1
jajaaa amenaza simplemente dijo manda mejor mundo amlo,5
valor hablar pruebas escribes nenita detras telefono amlo respetas haremos respetarlo amigo,5
hechale leida amenazaba gobiernos diaz ordaz amenazas cumplian amlo dictador no segun ustedes,1
despues andes chillon,1
perros van atacar defender amo,1
claro carlos slim mayor deudor mexico apegado amlo jajaja ensename reportes pagos dicha empresas,5
segalmex amlo,5
numero si quieres deuda presidentes generada b amlo solo sexenio subio b solo genero aumento casi,1
asi es aqui cuestion deber informarnos datos venga alguien amlo decir tontera creerle,1
recuerdas amlo lleno boca anos diciendo primer acabaria delincuencia entonces mintio,1
crearon deuda billones amlo alcanzo deuda sexenio pena primer ano,1
hechos cuales hechos ensename datos numero tangibles podras existe numero favorescan amlo aspectos,1
recomiendo compres mucha vitacilina morena seguira anos gobernando ayudando pueblo mexico,1
parte siempre imaginate amlo campana hoy estaria acabando amlo presidente,5
jajajaja vives conmigo jajajja aplaudiamos amlo hacer justamente hoy dices hagamos ver errores,5
quieres demuestre deuda aumento billones quiere demuestra ley rompiendo amlo,1
demuestra gobierno obrador segun logica hecho,1
ok ahorita hablas educacion supongo si sabias sexenios anteriores podian reportarse alumnos supongo comprendes padres asumen responsabilidad hijos,3
solicito amlo bm igual compralo reportes bm concuerdan ambos,1
asi bm reporte primer ano amlo alcanzo misma deuda pena sexenio misma puedes corroborar si cree,1
volvemos mismo sexenio puede limpiar todo amlo perfecto se pena calderon fox salidas zedillo privatizaron pues,1
checate reportes viene desglosado pide prestamos billones pedidos amlo gobierno,1
duda errores cometido morena obrador hecho final dia si pones pri pan quedo morena barda calderon estela luz convencen pena bueno hablar,3
siempre hecho bien millones mexicanos morena,5
hace excelente trabajo atacan viva amlo,5
mejor prianistas si hace puedo asegurar mexico amlo guste,5
amlo hecho super mejor comparacion presidentes anteriores asi q bajele rayitas senor,5
mejor presidente mexico viva amlo nunca mas parasitos prianrd plan marcha,5
si regana amlo si pongo llorar,1
postulate quizas ganesaunq licenciatura tiempo forma llegan presidentes mesa directiva padres familia,1
exacto bajenle ya habias tardado amlo defenderte ponerlos lugar,1
listo puedes pasar croquetas paso lamerle pies amo,1
oye vaya paciencia amlo lugar desaparecido vdd,1
listo puedes pasar croquetas paso lamerle pies amo,1
excelente lamida botas digno ejemplo borregos amlo,1
q giras presidente asociacion padres familia x q ahi suben,1
ah entonces brozo loret lopez doriga corresponda existian,1
asi contesta basta respetar honor querido presidente obrador,1
chole mal gobierno anteriores nunca vi ladrar respeto gana exige hora amlo reaccionara,1
si mas dice fantoche obrador repliques,1
claro dime presumes dire careces si verdad vete visitar rancho chingada mejor ves obrador,1
ntp malo hablar conmigo malo invertir tiempo defender hablador digo obrador,1
quizas tenian verdad interesa obrador alla casa chingada no vayan ahi pueden jugar buen gobierno,1
paty pasele x memela aguita horror obrador a perdon honor,1
listo puedes pasar croquetas paso lamerle pies amo,1
honor robador,1
digaselo periodistas muertos ir lopez,1
va tener soportar mas tiempo cuarta transformacion llego quedarse dejaremos regresen corruptos saquear robar,5
acaba derecha claudia pais crecera nunca construido tren maya refinerias aeropuertos sigue mas infraestructura,5
bueno sabemos claudia titere lopez ladrador,1
sabias ustedes lopez dice sientense sientan dice vivan zapatos pantalon hace verdad,1
haber ustedes estan bien pagados lopez pueden sacan cosas simples lopez dictador,1
estupida respuesta mencionar lopez segun validez punto pais libre,1
bien barrio jajaja topa tipico seguidor lopez,1
decepcionado jajaja seguidor lopez ser decepcionado,1
rancho lopez creo sueno creo viajado gracias google,1
jaja fin ahora sale viajas aspiracionista sigues quieres lopez contradictorio,1
ahora mas estudios yo calle si creo vi calzada tlalpan ves ahora si tu cuidate andes,3
humm si dices defiendes dictador lopez doctrina empobrecido siguelo,1
jaja sueno falta hara bien acompanar dictador lopez final sexenio mas corrupto mexico mas sangriento,1
humm fin voy ir mejor sistema salud mundo dice lopez comprar combustibles dos bocas produciendo,5
deja viajar asi cuidate sigue lopez mejor pasado,5
ok espera sentada aqui rancho lopez,1
huyy defensor lopez llevo gusta reaccionen defensores lopez,1
wey palabra nueva ones anglisismo afin morena,1
si tambien creo quieres libremente dictador lopez,1
solo ignorantes votan morena dicho lopez,1
asi dijeron pongan trabajar becas bienestar defender narco presidente lopez,3
saber leer asi presimiente ves historias mentales historia mexico estudias nuevo modelo educativo lopez,4
alos cubanos apoya lopez obrador dinero maquinaria cubanos refieres llegan mexico dictadura cuba,2
si dices siguen camino claudia,1
defiende criminal lopez quiere dar argumentos senor dictador narco presidente narco partido narco gobier,2
hiciste chamba defender lopez obrador haz ganado beca bienestar apunto quieres mas,4
jaja aceptas lopez hizo hace aceptas recibio dinero narco,1
jajaja paso docientos pesitos bolsa zapatos lopez quiere ver mientras va rancho llama rancho,1
vez quejando amlo amigo enemigo quieres tacos cabeza maciza estan buenos,2
vas quedar sentado esperando todas encuestas reportan ganara morena,3
si encuestas ganara fin indicacion morenistas atacando redes cualquiera diga verdad lopez,2
calmate europeo hijo lopez ahijado marcelo intento dictador caricatura presimiente platicas bar,1
jajaja dictador nms ahh sigue claudia,1
dieron tortas frutsi morena,2
asi viene ahora claudia haber si logras entender dictadura comenten si,1
humm entendi creo gusta atole dedo sigue morena,1
problema comprendes opinas mas gusta morena vas soportar va ganar claudia,2
basicos morena saber escribir insultar,2
jesus nadie insultando sientes agredido problema mio si morena va ganar morena,2
siento agredido ustedes morena pues ustedes defienden lopez gusto necesidad,2
hijo alguien piensa bueno pedir partido politico seguidores lopez,2
mira habla fin falta lectura conocimiento marca morena,2
vamos morena sigan ladrando,2
ternuritas miran tan infantiles arriba amlo papa,2
desmadre armo amlo nu yor tan dice el dirigio forma personal vocero amlo lo podian resolver escandalo guey fascina victimizarse,1
lopez haragan puedes respetar alguien respeta,2
cargo define respeto merecen personas incluso esquina vende verduras deben respetar diria amo bajenle prepotencia,2
asi es periodistas tenian chayote calladitos ahora enojan derecho replica amlo estan ardidos,2
criticaban bueno nada amlo antes despues estan machaca machaca televisoras cosa pena paso acuerden,2
mejor educacion llevamos atrasados anos empleos pues suerte sexenio guerras pandemia amlo sacado pobreza millones personas pais,4
cosa washington desmintio nota acusa amlo narco checa nota,2
respetado gobierno mismo lopez doriga q odia peje dijo es primera vez q puedo escribir libro q gobernacion detenga busque google,2
aclaro salgas favor prian morena vean sabina berman mexico sigue mal,2
dijo jefe avisenle amlo q dieron orden,2
amo senor presidente,4
amlo equivoca reconocido ademas si ladran presenten pruebas va pasar ninguna encontra el jamas van encontrar nada,4
concuerdo contigo hablan amlo claudia pagados priandejos,2
amigo gratis hizo amlo dar conocer escrito hora fecha escrito fakenews alguien hacer mexico,1
va dejar pinche periodista extranjera hace cosa escupir fakenews pais put hacer celebro amlo mas papa,1
bueno basarnos suposicion amlo seguidores suposiciones verdad,2
bamos presidente ponles alto contigo presidente arriba obrador,4
jajajqjqjqjq ortografia necesario diga apoya amlo,2
vamos presidente ponga alto usted arriba amlo entiendes diferencia,2
si mentira publico verdades amlo utilice via legal viole derechos privacidad poniendola riesgo,1
osea seguidores amlo gente si escrupulos educacion,1
ponte producir algo trabajo andes hambreando apoyos morena,1
unico metieron garcia luna tambien ex presidentes amlo acusa mafia rateros,2
si dijo rateros meta carcel no pudo encontro recordar informacion maneja amlo basa,2
hablo antiguo debate ex candidato amlo hizo acusaciones fuentes revistas escudo diciendo,2
juicio hizo usa amlo,2
claudia amlo honestidad molesta simulacion,1
si son andres discipulo lame salinas bartlett consentido pri,1
trump salio disculparse publicamente jamas veras amlo hacer jamas equivoca,2
tiempo presidente parada seco periodistas referente numero cambien pancho hacen amlo respeta,2
nicolas andres manuel lopez maduro chavez,2
mexico amlo respeta mari,2
amlo vendria siendo nixon mexicano si peor,1
presidentes hicieron si bien robaron pueblo quedaban callados amlo unico presidente ayudado tironizan,2
investiga cuanto apartado amlo pueblo cosas presidentes hacian solo robaban,2
mas dire morena hecho bueno hecho pri menos aun viajes burro oye vivas cerro,2
bien presidente manera tan educada contestar honor obrador,4
amlo estubo partidos perdida joven,2
vamos claudia plan,2
claudia presidenta,4
hijo claudio x,2
ricardo anaya marko cortes alito moreno etc etc puras r atas faltaron,2
aunque arda voto masivo morena dra claudia sheinbaum nunca regresen prianrd,4
viva morena,4
gano morena,4
si da pena mamen veces carga morena,1
abramos ojos morena narcopresidenteamlo narcocandidataclaudia narcogobierno narcopartidomorena,1
voto mc morena,4
cabeza vaca anaya moreira beltrones marko cortez alito liiy tellez travieso arce kenia lopez b german martinez etc joyitas que,1
viva morena,4
adelante doctora claudia sheinbaum pardo,4
viva presidente amlo viva morena claudia sheinbaum,4
vamos km claudia sheinbaum arriba morena,4
dra claudia sheinbaum ustedes senora x digale fox calderon crees creemos,2
andale diga pena fox calderon obrador paisano va hablando mal elojala gane,1
morena doctora claudia sheinbaum presidenta,4
si dice amlo pasa desapercibida campana amlo,2
asi lopez obrador presidente casi anos puro calderon calderon loret loret ay cambie datos,1
cochil risa amlo enamorada claudia dice algo sabe lleva debates,1
lopez dice puras falacias debe meterse elecciones debe cumplir asi tiempo exigio ahora respete,1
pobrecita cree lord montajes cada montaje saca desmienten dia amlo he mismos periodistas derechistas dicen,1
claudia si ratota,1
lopez bartlet manuel espino puro ratota lopez volo barda mentiros nunca cumplio tren maya sirve etc etc,1
propio joaquin lopez doriga denis ciro desmintieron sigue viendo videos latinus informarte,2
esperame marzo comienzan campana si dice antes claudia copia vez anda titere si politico roba,1
si habla perdido va tener favor anti morena usar argumento,2
claudia claudia,2
oposicion solo puro ordio quieren algun asi voto claudia sheinbaum,1
ah dieron varos ir ala marcha voy ah votar morena,2
aall con claudia sheinbaum procsima presidente mexicoo,4
voto claudia sheinbaum,4
si unidos podemos votar voy morena,4
claudio x saca manos campana xochilt antan undiendo titanic,1
claudia presidenta,2
claudia sheinbaum,4
vamos claudia sheinbaum,4
hidalgo huasteca dra claudia sheinbaum pardojubtos haremos historia,4
tampoco abran ojos arriva morena,1
presidente lopez obrador,4
pobrecita ternura dio desesperacion tiene totalmente convencida voto deta claudia sheinbaum,1
viva morena viva claudia,4
claudia presidenta,4
vamos morena claudia,4
canrado cielo claudia presidente,4
pueblo vamos meter manos presidente morena,4
pobre senito claudia,1
millones manos da gusto porq nporte pueblo bamos morena,4
dices dicen loa dicen dices tu viva claudia viva morena,4
vamos morena,4
arriba morena,4
vamos claudia shenbaum,4
perdio gelatinera levanta pueblo sufre neurosis cerebral igual q siguen gano claudia,1
es yo solo conozco candidata claudia,2
nunca votaria claudia votare plan todooo morena,2
diferencia claudia xochil definitivamente vamos claudia duda alguna,2
veracruz tuxtepec oaxaca vamos claudia sheinbaum personas vamos votar claudia sheinbaum mas vamos claudia sheinbaum,2
veracruz proporciona millones votos el votara x morena,4
oaxaca y si mayoria votaremos claudia pero aqui salina cruz jugando presidente ratota pero claudia si seguro,2
mas vamos claudia,4
exacto mas vamos claudia sheinbaum,4
claudia proxima presidenta,4
veracruz contentos morena estan rejas,4
acoso unico vamos claudia sheinbaum pueblos respaldan vamos claudia sheinbaum mejor abre ojos mas corrupcion,1
