,0
1175,mismos pri anos quieren dejarnos nuevo pri dictadura
1176,confundio xochitl
1177,telosico rato llevo pan
1178,ajjajajajaj pobres quieren regresar pri pan
1179,ustedes criticaron xochitl pos entiende jajajajaja
1180,botarga lleva buen errores asta quito chamba memes pena
1181,cualquiera equivoca w imaginate xochitl
1182,vamossssss xochitl
1183,razon estaba nerviosa pero lado xochil q siempre equivoca dice cosas luego niega q dijo
1184,esque imitando discursos xochil
1185,tambien xochitl sale bn natural todas mensadas dice
1186,asi natural xhochitl
1187,plan jajja jaja
1188,entonces empatica equivoca xochitl dejan ladrar
1189,xochitl arreglado dientes anos crees va arreglar pais
1190,xochitl arreglado dientes anos crees va arreglar pais
1191,arriba xochitl
1192,vamos xochitl
1193,pues veo pueblo hambre morena pan pri darle voto persona xochitl veo llevar pais
1194,representa morena sido pan pri etc osea misma nomas revolcada
1195,jajajaja digas mamadas vivo usa loco voto payasa xochitl lleme razones
1196,asi ano sale destruccion mexico peor creen llenaron zocalo puros acarreados vamos x xochitl actual president
1197,xochitl galvez presidente dios bendice
1198,xochitl plan democracia
1199,xochitl galvez presidente
1200,xochitl va ganar
1201,perdon comentario cada eleccion pan mismo misma promesas varita magica seg resolvera pais
1202,hace meses venia venir xochilt poner alguien importa si pierde alguien desechable
1203,xochitl si votare
1204,pz si xochitl
1205,asi siga anos mas vamos plan
1206,xochilt pura pendejada
1207,xochitl presidenta
1208,equivocaste evento y mira haces mucha falta botarga alla zacatecas
1209,rien xochitl habla vieron habla esta para dar pena jajajajajau
