,0
1089,ayuda dan nomas pongan lado dia adulto mayor quieras retirarte vas tener mantenerte morena decidio quitar ayuda futuro
1090,ver morena ami diero beca pagar titulo tambien tenia media beca asi ver igual ayuda tercera edad
1091,morena noooooo
1092,si quieres morena good votos libres
1093,morena siiii
1094,adultos dicen jovenes sabemos mal etc votar morena jaja tiempo peor
1095,pues crees quieren voten morena saben
1096,mayor razon pueden decir hagamos anos viendo contesta amlo situaciones serias seguir confiando alguien mismo pensamiento
1097,estabamos mejor estabamos peor segun amlo
1098,ahy detalle libertinaje padres
1099,nomas votan morena
1100,cuestion educacion opinion morena reducio inversion becados paga mas veteranos realidad serian mas jovenes q futuro mx
1101,xochitl solo morena vuelva ganar igual vamos dlv
1102,literal morena pobres
1103,jajaja aguante bro pri anos poder morena anos muriendo bueno
1104,solo sacan contexto muchas cosas medicinas neta amlo sido gobernante excepcional arrepiento hatearlo hace anos
1105,hater morena vez indagas profundidad estudias bien literal medios metieron kk neta amlo si rifo gobierno
1106,morena claudia
1107,morena claudia
1108,claudia si habla ingles supera peje amiguito
1109,recibo apoyos votare morena economia super bien peso mejor apreciacion anos inflacion mas bajas mundo contemplando atraveso pandemia
1110,pues bien mi mal ntp va bien dejaremos pais manos claudia agradecer
1111,caso votarian mcmorena popular
1112,amigo morena sigue siendo viejo pri si mira toda plantilla surgieron
1113,joven doy cuenta diferencias candidatas claudia buenos proyectos nacion xochil solo titere seguir historia seguir robando
1114,pues sigue asi vota quieras final gente gusta seguir morena solo recuerda si seguimos asi vamos acabar venezuela
1115,pues mejor opcion segundo lugar maynes tercero claudia
1116,pena nieto mas claudia si igualita sabes porque deja llevar dice partido dime quiere hacer nuevo va seguir ferrocarril sabes provoco
1117,si sabes existen duenos mundo verdad echo gano claudia veras agenda pronto biene ww covid
1118,exacto seguro super orador convencio miles eso solo orador politiqueria siempre antes presidente mas neta
1119,obvio ganara gustaria verlo dieran trabajando morena profesional todavia tiempo estaria bien trabajara claudia
1120,terror van morena
1121,si mentirosa debate gobierno morena asi aparte ser titere andres
1122,determinar maynez votado gracioso nula capacidad investigacion problema prefieres votar corrupta falsa titere claudia adelante
1123,morena casa
1124,solo dicen morena saben porque van populismo
1125,xochitl claudia verdad
1126,jajaja amlo tambien viene pri gabinete expriistas panistas alguna vez prian
1127,q miedo q gane claudia
1128,voy claudia si propuestas bien informado
1129,prian morena misma basura
1130,unico argumento gente votar xochitl quitar morena poder
1131,omrrs solo dicen morena saben porque van populismo
1132,apoyando xochitl morena remarca letras grandes becas pensiones atraer gente xochitl quiere hacer mismo
1133,dice prian gente morena solo vota regalen dinero quieren dinero ganarselo
1134,sip usa recibiendo millones pesos envia presi amlo
1135,morena pt verde claudia plan
1136,morena hora eliminar registro pri
1137,claudia precidenta x
1138,dale mismo enojo piensas solo mismo arriba claudia aun diarrea
1139,vamos claudia cuarta transformacion apoyamos plan
1140,claudia presidenta
1141,arriba claudia
1142,continuo apoyando claudia
1143,dra claudia sheinbaun presidenta
1144,claudia claudia presidenta
1145,vamos claudia
1146,claudia presidenta
1147,arriba claudia
1148,vamos claudia
1149,religion respetada pueblo quiere morena catolico plan
1150,jajajaja crees corrupto morena peor corruptos si aplauden inporta digas
1151,pues asi opinan nadie ba cunpir solo senor manuel lopez obrador boto claudia
1152,quiero pais claudia
1153,vamos claudia
1154,claudia presidenta
1155,morena cien
1156,claudia morena
1157,claudia precidente
1158,claudia mejor
1159,claudia ganaremos vez viva morena
1160,bueno estes segura mala vibra dara mucha suerte morena ganara mal comentario volara aire
1161,plan carcel claudia kgado inquilino palacio nacional
1162,morena iglesia catolica aser politica
1163,claudia sheimbaum presidenta mexico voto masivo morena plan
1164,vamos futura presidenta claudia claudia
1165,morena seguira matando prian seguira robando vale mas
1166,si claudia viva morena
1167,si voy hacer voto castigo morena peor haber confiado ellos
1168,argumento solido buscas es morena regreso empresas consideraban patrimonio natural mexico aumento salario minimo anos hizo mas prian mas anos
1169,plan c al claudia sheinbaum pardo presidenta mexico
1170,voto familia claudia
1171,dio voto confianza morena cumplio
1172,ninguna duda volver votar morena
1173,dieron voto pro pan anos hizo nada morena echo mas anos prian falta si falta dios hacer magia
1174,federal trabajando bien sirve si gobernador presidente municipal hace
1175,claro claudia
1176,chingo mas vamos claudia
1177,claro claudia morena
1178,exacto y haciendo obrador ultimamente gente sabe
1179,elecciones decide pueblo pueblo claudia
1180,gran mayoria votara morena plan ojala logren
1181,si claudia decirle amigos voten sino prian va robar
1182,va ganar claudia hacen salgan pregunten vida real x tiktok veran claudia presidenta mexico
1183,claro si claudia plan
1184,ingenia mas pobres ricos pueblo morena
1185,claudia presidenta
1186,voy votar xochitl julio junio voto senora claudia
1187,mas bien creo xochitl sabe va ganar claudia
1188,si narco presidente obrador
1189,vamos claudia presidenta de junio chingo mas
1190,correcto voto claudia sheinbaum
1191,nuevo leon iba ganando morena perdio ganando samuel garcia eleccion puede pasar
1192,exacto dices samuel esperanza mexico gallo gracias prian dejando paso libre morena va salir tiro culata oposicion
1193,aun escrito nada gente reflexionando queremos votar morena
1194,calaca claudia
1195,nueva constitucion ya se encuentra pagina oficial morena
1196,si gano xk candidata k mando morena gusto pueblo x k chapulin x gano
1197,arriba claudia bamos plan
1198,principio simpatizante morena ver tan buenos resultados ahora voy votar morena x
1199,jajajajajja habia visto foto perfil aseguro tendra mitad votos tendra sheinbaum
1200,hola kike ofender crear polemica cuales buenos resultados morena
1201,exactamente digan divan morenahasta final dice cancion ojos cerrados morena
1202,condolencias envialas madres buscadoras choferes agredidos delincuencia organizada madres cadetes
1203,miles claudia veras
1204,voto masivo morena
1205,si salimos votar ganar claudia
1206,dio pesos obrador
1207,morena claro volver pasado jamas
1208,morena pasado echo
1209,ah caray apoco vicente fox salinas felipe calderon pena nieto andan morena hacia espana escapando andres manuel
1210,igual q hijo obrador q escapo espana xq va si cienfuegos retiraron cargos condecoraron al brazo derecho garcia luna equipo claudia
1211,apoco hijo obrador cargos aqui mexico pregunta suprema corte justicia liberaron cienfuegos
1212,si durazo ovalle barlett eruviel avila layda sansores pena intocable santificado amlo mananera recuerdan algo
1213,amlo puro chapulin partido tras partido
1214,pues morena paquete completo loco titere
1215,voy claudia debate debate
1216,duda voto seguro doctora claudia
1217,vamos claudia
1218,x supuesto hagan q hagan arriba morena
1219,claudia sheinbaum gano futuro politico dependera maneje gobierno proximas elecciones
1220,exacto mexico vamos morena
1221,toda familia vamos morena claudia
1222,asi eeessss mexicanos dando cuenta maldita corrupcion hay mucha gente despertando embrujo hizo lopez veracruz
1223,ovio desd elegimos quien claudia presidenta
1224,claudia plan
1225,dra claudia presidenta
1226,arda claudia sheinbaum pardo va ganar
1227,no solo decidiendo regalar voto morena
1228,refiero andan pasando casas preguntando si simpatizante morena prefieren contar votos listas ademas nulos presiden
1229,sigue haciendo preguntale participamos funcionarios casilla primer recuento bien final siempre salen numeros mano negra bueno morena vez
1230,si hacen edomex fraude electoral gano morena candidata oposicion acepto hacer mitines berrinche
1231,mismo lugar gobierno morena saca regalarle dinero venezolanos
1232,nivel xochilt claudia goberno ciudad mas grande mas experiencia finanzas administracion ideas
1233,mismo lugar dan dinero trabajan cludia quiere sacar mensuales jovenes delincuentes osea propuesta
1234,diversos partidos plurinominales dejame decirte morena busca tener mayoria camaras
1235,si primera vez escucho pense solo xochitl claudia contienda
1236,voto desperdiciado si simpatizante morena votes maines estarias ayudando claudia
1237,igual q lopez obrador
1238,arriba morena claudia sheinbam presidenta
1239,morena rompio records inseguridad deuda mentiras
1240,checa propuestas maynez mejores propuestas puntos vista claudia xochitl juntas
1241,claudia tlalpan cayo rebsamen
1242,tambien tlalpan debo admitir si diferencia claudia alcaldesa
1243,correcto autorizados gobierno sheinbaum dudo causa catastrofe
1244,claudia mas preparada
1245,maynez candidato mejor preparado lastima tan conocido claudia
1246,claro claudia inicio campana presidencial hace anos agarrada amlo tiempos candidatura propaganda pudo respetar
1247,duda alguna claudia sheinbaum mejor opcion nuestr proximo mandatario
1248,menor edad gustaria claudia presidenta pais
1249,si tambien cometi error primeras votaciones vote amlo ahora trabajador pago impuestos doy cuenta peor decision
1250,imaginate sexenio maestro amlo epn dolar alza canasta basica accesible incluso salario minimo estadisticas pobreza mexico revisalas
1251,sirve sueldo mas elevado si cuesta doble sirvio hizo amlo salario minimo
1252,claudia shenbaum presidenta mejor
1253,sabia claudia directora rebsamen
1254,autorizado dijo directora arreglara cuarteadas tenia escuela directora hizo caso claudia aventaria problema tambien casos
1255,loro hablo chaira morrena
1256,nose debaten final sabemos va ganar claudia
1257,claudia presidente
1258,checa propuestas maynez mejores propuestas puntos vista claudia xochitl juntas
1259,claudia mexicana
1260,ejemplo bukele padres estrajeros
1261,mayoria va claudia mejor podriamos tener maynez
1262,gente p nd ja si vota ases na claudia
1263,obvio claudia shembaum presidenta
1264,checa propuestas maynez mejores propuestas puntos vista claudia xochitl juntas
1265,bot bebe afectada amlo
1266,afectada amlo si ahora haciendo cosas bien lloras nacion parecia colonia euu
1267,doctora claudia presidenta
1268,claudia sheinbaum presidenta
1269,honor claudia hoy
1270,checa dice dice maynez sheimbaum xochitl hablan mismo maynez realmente habla problemas nadie
1271,mejor morena prian mas cola pisen maynez
1272,digo morenista panista asi dos partidos hecho dano pais mayoria gente va votar voto comprado morena aparte ven
1273,voto morena comprado
1274,si bien estudios mas impresionantes claudia nivel presidencia maynez mas preparado cargo
1275,supuesto claudia
1276,checa propuestas maynez mejores propuestas puntos vista claudia xochitl juntas
1277,creo claudia
1278,maestria administracion publica politica relaciones internacionales derecho constitucional derechos humanos claudia fisica ver
1279,multaron claudia sacar recursos ilicitos campanas
1280,doctora claudia obviamente
1281,claudia sheinbaum proxima presidenta
1282,claudia presidente vamos morena siga
1283,entiendo quejan panistas si claudia mismos patrones xochitl partido democrata gr ngo
1284,ademas partido queria enviar samuel garcia prefirio abandonar cargo gobernador
1285,claudia presidenta
1286,checa propuestas maynez mejores propuestas puntos vista claudia xochitl juntas
1287,hablas muchas propuestas propone maynez llevo cabo claudia tiempo gfa gobierno
1288,claudia presidenta
1289,checa propuestas maynez mejores propuestas puntos vista claudia xochitl juntas
1290,claudia tampoco
1291,termino carrera dicen osea q tardo anos terminar ingenieria mientras claudia tiempo tenia ingenieria maestria doctorado
1292,millon morena victoria siempre morena
1293,convenciste voto claudia sheinbaum pardo
1294,si amlo mando hacer creo q hijos sobrinos harian responsables xichilny prian
1295,voto claudia sheibaum proxima presidenta
1296,razon pidele beca morena termines primaria
1297,si solo personas idiotas xke inteligentes vamos dr claudia presidenta
1298,vamos claudia
1299,junio votar claudia clara
1300,ver eso morena va ganar
1301,exacto junio claudia julio botarga
1302,alegria da miles votos morena perdiendo campeche l s padres madres buscadoras
1303,entonces apolla morena total mismo pri facil resolver tema
1304,morena claudia presidenta
1305,arriba claudia
1306,junio votaremos claudia
1307,cuantos los demas futura presidenta claudia sheinbaum pardo mas inteligente apata gobernar
1308,waauuu convenciste votare morena claudia gracias
1309,arriba morena
1310,morena voto masivo
1311,claudia presidenta
1312,vemos junio vamos morena
1313,igual morena partidos
1314,gracias cien morena
1315,arriba claudia
1316,claudia shehuman
1317,desesperados estan sucios son nunca dudaria saboteo ustedes voto duro morena van superar
1318,voto masivo claudiaaaa
1319,voto morena plan
1320,voy votar x morena
1321,supone q decia q hijos figuras publicas debian tener privacidad hablaron hijos aaa amlo si puede
1322,amlo hacia mismo impuso reglas ahora quiere tumbar conveniencia cool ahora van dice ine malo
1323,siempre sacan cosa importante casa gris hijo lopez obrador hicieron presidentes ahi va dejar hacer
1324,pues estan controlando tambien poder judicial morena jajajajajaj
1325,prian morena misma basura corrupta
1326,aqui gobierna morena aun prian
1327,ojala quede xochilt vayan hijos amlo
1328,poder amlo solo recuerda tiempo alito votar favor gn ir carcel amlo dejara paz
1329,voto masivo morena
1330,plan morena claudia presidenta
1331,si tren maya refineria morena sirven exactamente mismo estela luz
1332,brooo iguales morena peor
1333,grave sigue claudia presidenta
1334,genial ahora si convencido votar claudia sheinbaum pardo
1335,claudia presidenta
1336,voto masivo morena
1337,arriba claudia sheinbaum
1338,convencieron voto claudia sheinbaun
1339,claudia presidenta
1340,valiendo madres xd
1341,chihuahua claudia sheinbaum
1342,apoyo total claudia sheinbaum plan al continuidad
1343,claudia sheinbaum
1344,viva claudia voto viva morenaaa
1345,confiamos plenamente claudia sheinbaum
1346,toco verlo nadie conto mitin claudia sheinbaum marzo plaza independencia san juan rio qro llena autobuses acarreados
1347,equivocas mismo viejillo narcos financien corcholata ciudadanos queremos cambio aportemos terminar satrapas corruptos morena xochitl
1348,perder viva claudia
1349,pide dinero pueblo conocimiento menos presupuesto prian gastaron dinero golpear amlo
1350,plan claudia presidente mas ayuda pueblo
1351,claudia presidente
1352,si claudia moviera suburbans
1353,luego pierden jejeje ido morena julio jajaja
1354,calva vas quedar claudia gane
1355,claudia presidenta
1356,claudia nuetra presidenta
1357,millones segalmex insabi mas millones aparecen etc morena diras
1358,vamos claudia
1359,que vamos claudia sheinbaum
1360,voy claudia
1361,amlo anos campana gaste gaste presupuesto
1362,votar morena despertar
1363,junio vas morena voto mas xochitl presidenta vida verdad libertad
1364,voto claudia
1365,vas presidencia vamos claudia
1366,escladia toda profesional amo claudia
1367,junio queda morena anos mas el julio votar xochitl
1368,momo razon mexicanos queremos cambio por vamos morena anos mas
1369,comiste coma voto mas xochil viva morena
1370,jajja xochitl queremos presidenta mexicanos abran ojos hora morena prian debera ganar traera mas corrupcion
1371,deberias morena xochitl cada idea loca vdd respeta ideas cada voto libre secreto pues espero gane morena
1372,favor votemos xochitl digamos morena busca desaparecer ine inai poder judicial poder ejecutivo si gana morena ara asegurado venezuela
1373,asi es fuera morena
1374,si voy votar morena voy dar voto prian
1375,ninguna manera amiga momo claudia sheimbaum presidenta
1376,si voy votar morena va botarga
1377,voto claudia
1378,asi contesta doctora claudia sheinbaum
1379,papas sepan dar estate quieto hijos cosa padres responsables conductas buenas malas hijos gobierno
1380,woeii escucharla hablar da paz refleja respeto educacion vamos claudia ganar
1381,voto claudia sheinbaum
1382,vamos claudia confies apoyo
1383,toda dama doctora claudia
1384,claudia sheinbaum persona super preparada ser presidenta ahora politica anos
1385,claudia sheibaum presidenta plan morena
1386,viva claudia
1387,vamos morena claudia
1388,orgullo sra presidenta claudia sheimbaum bien vamos cuarta transformacion
1389,futura presidenta claudia
1390,qe pone presidenta morena tenia qe ser
1391,claudia presidenta
1392,dra claudia sheinbaum presidenta
1393,plan claudia
1394,claudia mismo practicamente dice mismo amlo
1395,claudia viva mexico
1396,das comentario senal votaras claudia sheinbaum pardo gracias abrazo
1397,mil corazones claudia voto masivo morena
1398,claro claudia va
1399,cien claudia
1400,claudia sheinbam proxima presidente
1401,exacto bien dicho hace anos asi funciona este gobierno amlo sacando luz
1402,caso amlo llego jefe gobierno millonario hoy dia presidente conoce empresa solo tiran hijos llevo anos campana mitines etc
1403,claudia proxima presidenta mexico morena plan c
1404,solo pregunta hagan ilusiones voy votar claudia
1405,voto masivo morena
1406,vamos morena
1407,traman dinero gente inviten familiares votar morena vaya ser compren votos ine trife demas
1408,mucha gente va confiar saldra votar paso amlo votos haga dificil poner votos falsos
1409,segun cerca claudia espero verdad
1410,traman saben bien votos posibilidad quizas dinero mejor dan sobornos votar masivo morena
1411,claudia mas
1412,claudia claudia
1413,viva claudia
1414,sacaron dejaba abajo claudia
1415,si claudia cabeza
1416,claudia sheinbaum precidenta
1417,escritura amigo das cuenta clase seguidores van morena
1418,claudia manuela lopez obradora
1419,alguien mas noto dra sheinbaum limito hacer propuestas dos hecharle tierra amlo
1420,si madura trata ver mejor futuro mexico criticar presidentes vamos claudia
1421,exacto vamos caludia
1422,si xochitl todavia diciendo echara culpa lopez obrador
1423,mejor ganan andan usando misma tecnica amlo
1424,vota claudia
1425,claudia sheinbaum mujer educada estudiada nesecitamos mexico
1426,asi doctora claudia humana excelente mujer conozco persona
1427,vamos doctora claudia sheinbaum
1428,dra claudia presidenta
1429,claudia sheinbaum
1430,voy claudia sheinbaum
1431,claudia sheinbaum si da propuestas
1432,arriba transformacion
1433,claudia unica propuesto revocacion mandato asi deberian ser todos si estan haciendo queremos salgan
1434,claudia duda
1435,veamos claudia sheinbaum
1436,claudia sheinbaum es mejor opcion
1437,siga carrup siga transformacion voto claudia
1438,claudia solo leyendo
1439,ella preparo discurso demas solo hablan mal morena jaja
1440,totalmente acuerdo sueltan discursos dos unico dicen morena morena morena
1441,bueno puede decir morena
1442,xochtl usa pantallas aparte dice ahi escribio diferencia claudia escribe propias palabras
1443,claudia mejor opcion bien preparada humildad q sr presidente amlo plan vamos morena vamos claudia
1444,claudia pelear xochitl apoyo naranja
1445,claudia rugal
1446,dra claudia plan c
1447,vez hecharle o siempre morena morena mejor digan pueblo mexico va hacer firmenlo
1448,claudia dio propuestas
1449,claudia sheinbaum yo apoyo
1450,claudia sheinbaum unica dio propuestas dos solo atacaron
1451,claudia sheinbaum presidenta
1452,claudia sheinbaum parece presidenta
1453,claudia sheinbaum pardo presidenta
1454,vamos claudia ganaremos
1455,cortan parte xochitl dice echara culpa amlo parezca dice si
1456,quiero claudia presidenta
1457,claudia sheimbaum respuesta
1458,claudia calle soportar
1459,claudia boto ellaaa
1460,voy claudia
1461,claudia aunque duele compadre
1462,vamos claudia
1463,vamos claudia
1464,presidenta claudia
1465,claudia presidenta
1466,siempre supo principio primera vez historia opocision trae nada tiene camino libre sheinbaum
1467,morena toca gobierne izquierda menos sexenios clara claudia vengan mientras sigan ideales movimiento
1468,mejor presidente mexico bendiciones amlo
1469,honor claudia clara hoy
1470,claudia presidenta
1471,andas adelantando estimado lanultima palabra morena
1472,vamos claudia
1473,dicen prianistas morena nadando corriente vamos mejor antes viva
1474,morena pt verde sigue seguira arrasando
1475,millon claudia morena
1476,vamos claudia
1477,mejor claudia
1478,vamos claudia
1479,claudia presidenta
1480,candidata quiere siga corrup transformacion
1481,sabes cosa claudia equivoco xochil dicho abiertamente xz
1482,y hermana persona distinta hermanos hijos amlo robado beneficiado ahi si callan no
1483,sensibilidad solo decia claudicar propuso
1484,si dices vamos claudia
1485,claudia presidenta
1486,ede mensaje pirateo el mismo discurso amlo hace anos
1487,senor color piel deberia votar morena
1488,aprendes hizo amlo
1489,pues mas encuestas va arriba claudia sheinbaum comparacion
1490,xochitl rento estadio claudia obvio lleno mas zocalo
1491,claro apoyo total claudia
1492,mas millones merenistas votaremos claudia presidenta
1493,familia tampoco ella nosotros vamos claudia sheimbaum presidenta mexico
1494,ora nomas creo voy claudia
1495,habla mexico vieja voy claudia
1496,pegdon yo claudia digas
1497,course claudia sheinbaum primera nombre obradorista casta emperatriz mexico lider suprema azote corrupto
1498,si compran ala hora voto jaja puro morena
1499,concuerdo tigo claudia sheinbaum pardo
1500,si acarreados claudia gana beca ninguna ayuda voy morena
1501,dolio tremendo apoyo claudia ja
1502,animo dejen tirar veneno priistas sabemos molesta pueblo claudia modos asi vida amor amor paga
1503,dilo muchas veces creas obvio claudia
1504,amigo tirar hate verdad claudia mejor preparada xochitl independientemente partido
1505,bueno candidata dijo va seguir corrupcion perdon transformacion
1506,bot creen votan traes puro sueno mijo arriba doctora claudia
1507,hace bien viste paso claudia
1508,mensaje si pasa criticando morena mas siquiera dar propuestas
1509,claudia presidenta
1510,mensaje tirarle dr clauda sr obrador
1511,mames dice q mas muertos gto gobernador pan
1512,claudia dieron lados
1513,claudia ningun tipo apoyo mas ida regreso va conviccion
1514,jaja bueno pues mira campeche layda seguro robo repito apoyo ningun partido si si pagaron entiendo xq sorprenden amlo pago
1515,ten cuenta morenista igual reconozco errores apoyo claudia amlo layda
1516,igual reconozco buenos puntos morena favor cegarse defender indefendible deprorable
1517,defiendo consta gran parte amlo anos apoyando siempre ideales merecia presidencia ahora va bien
1518,tan facil escribiste cegado quieres mexico mejor ahora sentido apoyas morena
1519,pues hermana claudia dieron
1520,pues fijate bien estan arriba ti morenita manda parejo dijo peje si dan agarra
1521,jajajajja prefiero doctora claudia creerme historia ser millonaria vendiendo gelatinas
1522,mas politica tu hoy dia mejor opcion doctora claudia voto ella voy decir acarreo genteyo si coherencia
1523,bien pagaron representan pudimos ir claudia
1524,claudia medio quede
1525,pregunta obvio claudia sheinbaum
1526,solovino mitomano amo
1527,claudia dio nota pagado cierto jijijiji
1528,verdad si mentira dieron pesos lunch pasaje promesa pavimentar entrada pueblo padres morena prian
1529,ido claudia torta jugo kilo croquetas
1530,tan poquito cobrado mas ahorita estan desesperados
1531,quisieras igual claudia
1532,copia obrador
1533,penjo dan mas morena ponte listo
1534,claudia equivocaste andabas perdido
1535,jaja llegara dinero sra bulgara judia mexicana catolica morena junto contigo
1536,arriba morena dudarlo mejor claudia
1537,despierta claudia ganamos
1538,viva claudia
1539,amiiga respeto sigas senora xochitl puedes tapar sol dedo video estan claros claudia llevo calle x
1540,claudia zochil dudad
1541,vivo cd juarez voto morena
1542,obligaron ir obvio voto claudia
1543,sochis llego claudia ves ahora puede editar jajaja igual junio sabe acarreado
1544,gentes si requerian acarreados gente apoya claudia obrador viaja conviccion apoyarlos
1545,jajaja solo dan lastima comentarios tremendo arrastre dio morena jajaj
1546,wey seguro claudia llegaron toda republica llegarian helicoptero
1547,malo gente dices acarreados traga corruptos apoyas voto masivo claudia
1548,creo pregunta contesta sola claudia impresionante aunque agrado reconozco mucha gente
1549,sereno claudia arraso
1550,dices prianismo refieres candidatos gobernador morena prianistas
1551,maduren gente voto libre cada va quiera voy claudia respeten voto
1552,iluso chihuahense aca chihuahua cada campana mandamos alv morena toda
1553,tranquilo valga madres comentario pos dicen llevan arriba encuestas su nerviosismo delata asi
1554,chihuahua aca chihuahua cada campana mandamos alv morena toda
1555,pues obvio claudia sheinbaum proxima presidenta
1556,claudia sheinbaum pardo
1557,obvio claudia
1558,claudia sheinbaum pardo
1559,evidencia mano q claudia estan dando vuelta alas redes jajajaj
1560,si real tenias perfil si tont morena jajajaj
1561,nadie dijieron dicen hacer propaganda prianistas sirven claudia futura presidenta si revolucion
1562,sheinbaum pan circo mando vendieron dignidad
1563,claro siga corrupc transformacion cuarta
1564,vamos claudia proxima presidenta
1565,asi claudia precident
1566,pues si paga trasporte comida comicio pues claudia tener gente
1567,mil veces claudia
1568,claro vimos va ser presidenta osea claudia
1569,course claudia sheinbaum primera nombre obradorista casta emperatriz mexico lider suprema azote corrupto
1570,va gustar reaccion claudia gane hecho jajaja calmese senora quiere traer regresar fox presi
1571,claudia presidenta
1572,vi etiquetaste igual gremio pseudo fifi engreido sustento comentarios feliz sexenio claudia
1573,pues si vemos q claudia pago transportes ofrecieron dinero porq mas acarreados q gente q verdad queria ir pues
1574,lloron claudia va ganar jajaja
1575,mentira abuelos reciban apoyo nadie quiso dar mas amlo das abuelos
1576,si mismo decian amlo mira presidente mas querido
1577,xochitl favor si acarreados hablamos almenos morena llevo migrantes cambio prian
1578,user diciendo claudia acarreo unica forma prian puede tener gente proyectan ehhh
1579,sochis maines claudia sheinbaum pardo acarreados nimodo diferencia sochis daba
1580,argumento infantil si claudia acarrea botarga
1581,dime candidato lleva acarreados obvio diferencia claudia mayoria va voluntad propia
1582,tranquilo gano claudia
1583,viste publico claudia
1584,uy si claudia xochitl bueno
1585,claudia presidenta
1586,course claudia sheinbaum primera nombre obradorista casta emperatriz mexico lider suprema azote corrupto
1587,va gustar reaccion claudia gane hecho jajaja calmese senora quiere traer regresar fox presi
1588,propuestas claudia ayer planteo propuestas xochitl
1589,claudia sheuman presidenta
1590,alparecer escuhas bien dijo dos opciones siga corrupcion siga transformacion
1591,tampoco sabes leer viven usa sabemos claudia mas mejor morra bueno pais
1592,claudia sheinbaum pardo va todo
1593,claudia sheinbaum pardo
1594,course claudia sheinbaum primera nombre obradorista casta emperatriz mexico lider suprema azote corruptos
1595,vallas morder lengua sabe decir discurso parece claudia
1596,course claudia sheinbaum primera nombre obradorista casta emperatriz mexico lider suprema azote corruptos
1597,estan ciegos esplanada calles llenas jajajja viva claudia
1598,peso acarreados morena
1599,jajaja quisieras digo algo claudia va ganar siento
1600,course claudia sheinbaum primera nombre obradorista casta emperatriz mexico lider suprema azote corruptos
1601,haga nomas alcanza claudia encuestas gelatinas
1602,claudia sheinbaum pardo arraso vamos ganar
1603,vamos todo claudia va ganar
1604,hermano zombie amlo claudia morena mexicana invistiga apellido pais europeo
1605,claudia mas ratas corrupcion
1606,hermano zombie amlo claudia mexicana pais europa investiga apellido
1607,pendejo zombie amlo
1608,claudia obvioooo
1609,ojala olvidara presupuesto ine desaparezcan partidos parasitos pri morena solo buscan nomina
1610,supuesto claudia hecho proxima presidenta vamos claudia
1611,empezo campana mas calientes delincuencia sheinbaum zocalo acarreados gobierno bien
1612,apoyar madres buscadoras hijos
1613,claudia presidenta
1614,course claudia sheinbaum primera nombre obradorista casta emperatriz mexico lider suprema azote corruptos
1615,mejor propuso porque claudia propuso propuestas vaya redundancia
1616,uy claudia solo alcanzo pesitos demas gasto espectaculares
1617,van entender pri morena
1618,motena rsta pt partido verde dios morena piensan que
1619,mentirosos haber muestra pruebas cambio morena video dan moche
1620,no autobuses ennpino duarez siempre pagaron ir rellensr claudia
1621,claudia xochitl
1622,claudia presidenta
1623,course claudia sheinbaum primera nombre obradorista casta emperatriz mexico lider suprema azote corrupto
1624,duda claudia claudia claudia
1625,siempre designa ejecutivo pasado muchas veces amlo propone pueblo vote
1626,cierto inegi dijo dato dio amlo mananera correcto muchas cosas ahi menciona
1627,calderon aumento homicidios ano comenzo termino amlo tomo situacion bajo
1628,datos da amlo inegi jajaja hablas
1629,respeto digo mientras veamos realidad podremos avanzar puede caer bien mal amlo hecho bien
1630,si decepcionada amlo importa ley peligroso
1631,propone amlo votados designe presidente
1632,afirmativo claudia
1633,claudia acarreada
1634,ir claudia si mil pesos votare xochitl
1635,metira morena nesesidad saben qe pueblo estan morena nomas gente p cre prianistas corruptos asesinos narcos vendepat
1636,crees necesidad pagar habemos miles apoyamos claudia
1637,andale estan llendo morena
1638,nadie ocupa xochitl mismo dijo solo corazon mexicanos y claudia casi mitad tiene apoyo mexic
1639,don aunque arda coraje claudia va ganar calmense va dar bilis
1640,jajajaja pobre asi dicen siguen narco presidente pinocha sheinbaum mujer mas corrupta
1641,ami narco presidente amlo
1642,ves quejan prian ahi estan morena bolas ratas gobernadores alcaldes senadores
1643,ofrecieron morena
1644,uy poquito dieron mil claudia
1645,si apoyar claudia fui mi tempo vale oro doy cualquiera
1646,si acepte carnal voto presidente dra claudia plan morena
1647,ofrecieron mismo ir apoyar claudia mas torta huevo quise ir
1648,segun dieron jugo alo llegaron primero torta huevo jajaja
1649,dieron mil ir claudia
1650,ami ofrecieron apoyar cochino transporte xq cdmx paro claudia presidente
1651,pues claudia mil aki ando
1652,claudia millon cualquier botarga dientes chuecos
1653,mija lee proyecto nacion morena seccion revolucion politica ahi todo dicen invento
1654,jajaja vienen diciendo dictadura amlo no convocar congreso voto popular significa cambiar quitar constitucion
1655,jajaj pasara morena regalan dinero lugar fomentar empleo abre ojos dios
1656,dijo amlo agarren den hora voto voten corazon dieron
1657,equivocas ofrecio claudia pues puro acarreado
1658,k robado pueblo natal tepatepec hgo vamos x claudia mejor
1659,tambien ofrecieron ir poyar claudia
1660,buena decision agarren q den voten x mejor q morena
1661,agarrado boleta toma voto morena fin jijiji
1662,preferiste mejor croquetas claudia
1663,morena confundas
1664,ofrecieron mil ir evento claudia quise ir hace
1665,ahora mas estadios ver claudia
1666,dos chairos cooperan pagarlos organizaciones locales favor morena consiguen
1667,claudia lleno gradas azul
1668,pues claudia lleno azul asi facil facil es
1669,menos lleno claudia pudo llenar estadio azul
1670,claudia new york tenia bien harta gente apoyandola
1671,exacto claudia mexicana
